frame,time,mode,fullPose,directionalPose,measurementType,reason,pvaErrorM,mappingErrorM,yawErrorDeg,registrationSeconds
1010,100.901816965318,per_frame_negative,1,0,fullPose,accepted,0.0259065318389423,0.0259065318389423,-0.177094864114041,0.021018
1010,100.901816965318,per_frame_zero,1,0,fullPose,accepted,0.0266264138260648,0.0266264138260648,-0.0783588303106686,0.020403
1010,100.901816965318,lidar_only_recursive,0,0,rejected,insufficientOverlap,525.215955447813,525.215955447813,-90.5200147237912,0.01824
1011,101.002446015336,per_frame_positive,1,0,fullPose,accepted,0.184263409970308,0.184263409970308,0.28373536503532,0.023212
1011,101.002446015336,per_frame_negative,1,0,fullPose,accepted,0.0412948699069373,0.0412948699069373,-0.236295023464149,0.022134
1011,101.002446015336,per_frame_zero,1,0,fullPose,accepted,0.0763238921949377,0.0763238921949377,-0.102190807128372,0.020534
1011,101.002446015336,lidar_only_recursive,0,0,rejected,insufficientOverlap,527.162466608539,527.162466608539,-90.5573461496382,0.018061
1012,101.102210528776,per_frame_positive,1,0,fullPose,accepted,0.171118994442994,0.171118994442994,0.872314661292678,0.022138
1012,101.102210528776,per_frame_negative,1,0,fullPose,accepted,0.0607116844616158,0.0607116844616158,-0.181007701649923,0.020071
1012,101.102210528776,per_frame_zero,1,0,fullPose,accepted,0.0607096566083215,0.0607096566083215,-0.181001573671983,0.019299
1012,101.102210528776,lidar_only_recursive,0,0,rejected,insufficientOverlap,529.09280552436,529.09280552436,-90.5681467697306,0.017294
1013,101.2025622488,per_frame_positive,1,0,fullPose,accepted,0.242366269137158,0.242366269137158,0.961190830227248,0.021293
1013,101.2025622488,per_frame_negative,1,0,fullPose,accepted,0.0167644739939401,0.0167644739939401,-0.494587018613458,0.019508
1013,101.2025622488,per_frame_zero,1,0,fullPose,accepted,0.0333971215033049,0.0333971215033049,-0.0344157572195402,0.019492
1013,101.2025622488,lidar_only_recursive,0,0,rejected,insufficientOverlap,531.032955529445,531.032955529445,-90.6683101660771,0.017436
1014,101.302081914969,per_frame_positive,1,0,fullPose,accepted,0.209662031861791,0.209662031861791,0.938274087343628,0.023572
1014,101.302081914969,per_frame_negative,1,0,fullPose,accepted,0.101657686422902,0.101657686422902,-0.288192055631463,0.023104
1014,101.302081914969,per_frame_zero,1,0,fullPose,accepted,0.0362408584498644,0.0362408584498644,0.32375114265635,0.019795
1014,101.302081914969,lidar_only_recursive,0,0,rejected,insufficientOverlap,532.956879597501,532.956879597501,-90.701801616508,0.017511
1015,101.402340274027,per_frame_positive,1,0,fullPose,accepted,0.244628516544324,0.244628516544324,1.10600540731131,0.021528
1015,101.402340274027,per_frame_negative,1,0,fullPose,accepted,0.0643470908424117,0.0643470908424117,0.328436077936616,0.019621
1015,101.402340274027,per_frame_zero,1,0,fullPose,accepted,0.0643428696330562,0.0643428696330562,0.328427863113511,0.019178
1015,101.402340274027,lidar_only_recursive,0,0,rejected,insufficientOverlap,534.894323491312,534.894323491312,-90.7554816028993,0.017146
1016,101.502195034188,per_frame_positive,1,0,fullPose,accepted,0.266779353609854,0.266779353609854,0.983921005222216,0.021709
1016,101.502195034188,per_frame_negative,1,0,fullPose,accepted,0.0393238928992422,0.0393238928992422,0.186185319074949,0.019277
1016,101.502195034188,per_frame_zero,1,0,fullPose,accepted,0.0393230839259696,0.0393230839259696,0.186179137317959,0.018381
1016,101.502195034188,lidar_only_recursive,0,0,rejected,insufficientOverlap,536.824170413528,536.824170413528,-90.8115116216271,0.018326
1017,101.576600904161,per_frame_positive,1,0,fullPose,accepted,0.515629842323112,0.515629842323112,1.0147139696427,0.021017
1017,101.576600904161,per_frame_negative,1,0,fullPose,accepted,0.289871848484394,0.289871848484394,0.294559431053529,0.02213
1017,101.576600904161,per_frame_zero,1,0,fullPose,accepted,0.289872682402196,0.289872682402196,0.294525887592776,0.019086
1017,101.576600904161,lidar_only_recursive,0,0,rejected,insufficientOverlap,538.261746209695,538.261746209695,-90.8423036287262,0.017243
1018,101.701423079315,per_frame_positive,1,0,fullPose,accepted,0.0502157108669161,0.0502157108669161,0.223889974378098,0.020565
1018,101.701423079315,per_frame_negative,1,0,fullPose,accepted,0.0502115552808945,0.0502115552808945,0.22392002614674,0.020253
1018,101.701423079315,per_frame_zero,1,0,fullPose,accepted,0.050211445997019,0.050211445997019,0.223910112711788,0.018992
1018,101.701423079315,lidar_only_recursive,0,0,rejected,insufficientOverlap,540.677998203589,540.677998203589,-90.9005202150915,0.018267
1019,101.802932042958,per_frame_positive,1,0,fullPose,accepted,0.275734591453929,0.275734591453929,1.0650802368251,0.022748
1019,101.802932042958,per_frame_negative,1,0,fullPose,accepted,0.046828786422513,0.046828786422513,0.242157775341199,0.021592
1019,101.802932042958,per_frame_zero,1,0,fullPose,accepted,0.0468298906084568,0.0468298906084568,0.24215339783245,0.018872
1019,101.802932042958,lidar_only_recursive,0,0,rejected,insufficientOverlap,542.642197279588,542.642197279588,-90.9854074608648,0.017854
1020,101.90294586244,per_frame_positive,1,0,fullPose,accepted,0.0551708367656805,0.0551708367656805,0.101375034590237,0.0209
1020,101.90294586244,per_frame_negative,1,0,fullPose,accepted,0.307955915108088,0.307955915108088,0.795835195601499,0.022903
1020,101.90294586244,per_frame_zero,1,0,fullPose,accepted,0.0551671115135877,0.0551671115135877,0.101373838220851,0.019905
1020,101.90294586244,lidar_only_recursive,0,0,rejected,insufficientOverlap,544.577793112144,544.577793112144,-91.0921270865467,0.01806
1021,102.002002448432,per_frame_positive,1,0,fullPose,accepted,0.0694857919715523,0.0694857919715523,0.146728623243998,0.020625
1021,102.002002448432,per_frame_negative,1,0,fullPose,accepted,0.381445379576087,0.381445379576087,0.933293098655306,0.022539
1021,102.002002448432,per_frame_zero,1,0,fullPose,accepted,0.0694829444259615,0.0694829444259615,0.146724109562654,0.020193
1021,102.002002448432,lidar_only_recursive,0,0,rejected,insufficientOverlap,546.495302284989,546.495302284989,-91.2077341939298,0.019315
1022,102.101936501617,per_frame_positive,1,0,fullPose,accepted,0.0449206940397774,0.0449206940397774,0.0605147508054079,0.021951
1022,102.101936501617,per_frame_negative,1,0,fullPose,accepted,0.278843774544251,0.278843774544251,0.688395940513076,0.023154
1022,102.101936501617,per_frame_zero,1,0,fullPose,accepted,0.0449107475033692,0.0449107475033692,0.0605113969561905,0.020668
1022,102.101936501617,lidar_only_recursive,0,0,rejected,insufficientOverlap,548.431499024714,548.431499024714,-91.3127747651282,0.017758
1023,102.202047215238,per_frame_positive,1,0,fullPose,accepted,0.0774029084432845,0.0774029084432845,0.255577009688125,0.020799
1023,102.202047215238,per_frame_negative,1,0,fullPose,accepted,0.334494248652377,0.334494248652377,0.815078869384782,0.023286
1023,102.202047215238,per_frame_zero,1,0,fullPose,accepted,0.0767758073123781,0.0767758073123781,0.258557613569021,0.020421
1023,102.202047215238,lidar_only_recursive,0,0,rejected,insufficientOverlap,550.372759220781,550.372759220781,-91.3929108271852,0.017953
1024,102.301694193702,per_frame_positive,1,0,fullPose,accepted,0.04130647168127,0.04130647168127,0.128001415262684,0.02064
1024,102.301694193702,per_frame_negative,1,0,fullPose,accepted,0.369233372549687,0.369233372549687,1.08290051673966,0.022858
1024,102.301694193702,per_frame_zero,1,0,fullPose,accepted,0.0412990635325979,0.0412990635325979,0.127979247561226,0.019694
1024,102.301694193702,lidar_only_recursive,0,0,rejected,insufficientOverlap,552.305837493242,552.305837493242,-91.4859246746033,0.017524
1025,102.402327736704,per_frame_positive,1,0,fullPose,accepted,0.0770762075627685,0.0770762075627685,-0.426421169023813,0.01978
1025,102.402327736704,per_frame_negative,1,0,fullPose,accepted,0.570891758726855,0.570891758726855,1.8967428053321,0.019181
1025,102.402327736704,per_frame_zero,1,0,fullPose,accepted,0.0770774614648809,0.0770774614648809,-0.426423655195102,0.019315
1025,102.402327736704,lidar_only_recursive,0,0,rejected,insufficientOverlap,554.259033203917,554.259033203917,-91.5789868548843,0.017945
1026,102.501857989314,per_frame_positive,1,0,fullPose,accepted,0.193387927788214,0.193387927788214,-1.00008091677383,0.019746
1026,102.501857989314,per_frame_negative,1,0,fullPose,accepted,0.435301900518145,0.435301900518145,1.34797858853748,0.018955
1026,102.501857989314,per_frame_zero,1,0,fullPose,accepted,0.193389034557292,0.193389034557292,-1.00006806046845,0.018881
1026,102.501857989314,lidar_only_recursive,0,0,rejected,insufficientOverlap,556.191918846368,556.191918846368,-91.6615096657107,0.017461
1027,102.561438263749,per_frame_positive,1,0,fullPose,accepted,0.512243863629077,0.512243863629077,-0.214551128886592,0.019139
1027,102.561438263749,per_frame_negative,1,0,fullPose,accepted,0.129408712179599,0.129408712179599,1.82098765200779,0.019054
1027,102.561438263749,per_frame_zero,1,0,fullPose,accepted,0.129407135686644,0.129407135686644,1.82101027345035,0.019163
1027,102.561438263749,lidar_only_recursive,0,0,rejected,insufficientOverlap,557.349394510812,557.349394510812,-91.7104077674644,0.017367
1028,102.701748227257,per_frame_positive,1,0,fullPose,accepted,0.0854320310045183,0.0854320310045183,-0.580382259302616,0.019259
1028,102.701748227257,per_frame_negative,1,0,fullPose,accepted,0.455608236012968,0.455608236012968,1.37754818383009,0.019342
1028,102.701748227257,per_frame_zero,1,0,fullPose,accepted,0.0854332817609981,0.0854332817609981,-0.580391543626545,0.019226
1028,102.701748227257,lidar_only_recursive,0,0,rejected,insufficientOverlap,560.0823211609,560.0823211609,-91.8622860074106,0.017405
1029,102.80228902918,per_frame_positive,1,0,fullPose,accepted,0.135704212924734,0.135704212924734,-0.252652075057093,0.020193
1029,102.80228902918,per_frame_negative,1,0,fullPose,accepted,0.282882804626299,0.282882804626299,0.727281229604531,0.019927
1029,102.80228902918,per_frame_zero,1,0,fullPose,accepted,0.0960138425716126,0.0960138425716126,0.223838458766739,0.019979
1029,102.80228902918,lidar_only_recursive,0,0,rejected,insufficientOverlap,562.04255489835,562.04255489835,-91.9083735589074,0.017619
1030,102.902022804419,per_frame_positive,1,0,fullPose,accepted,0.140592757332504,0.140592757332504,-0.118448516038117,0.019384
1030,102.902022804419,per_frame_negative,1,0,fullPose,accepted,0.278891931068261,0.278891931068261,0.697549072947314,0.019335
1030,102.902022804419,per_frame_zero,1,0,fullPose,accepted,0.1405901564568,0.1405901564568,-0.118460750676008,0.019353
1030,102.902022804419,lidar_only_recursive,0,0,rejected,insufficientOverlap,563.989014208519,563.989014208519,-92.0530061202626,0.017603
1031,103.001995055647,per_frame_positive,1,0,fullPose,accepted,0.178609965959431,0.178609965959431,-0.222039348706209,0.020841
1031,103.001995055647,per_frame_negative,1,0,fullPose,accepted,0.301179218331127,0.301179218331127,1.07233065497073,0.019321
1031,103.001995055647,per_frame_zero,1,0,fullPose,accepted,0.30117863810618,0.30117863810618,1.07232688123912,0.019885
1031,103.001995055647,lidar_only_recursive,0,0,rejected,insufficientOverlap,565.941918990658,565.941918990658,-92.118749370204,0.017222
1032,103.102431514984,per_frame_positive,1,0,fullPose,accepted,0.198734807024217,0.198734807024217,-0.406794498692774,0.020351
1032,103.102431514984,per_frame_negative,1,0,fullPose,accepted,0.235973490931915,0.235973490931915,0.618400298586205,0.019256
1032,103.102431514984,per_frame_zero,1,0,fullPose,accepted,0.235971452558503,0.235971452558503,0.618386798488035,0.018642
1032,103.102431514984,lidar_only_recursive,0,0,rejected,insufficientOverlap,567.905217538227,567.905217538227,-92.1968725373738,0.017737
1033,103.203254901047,per_frame_positive,1,0,fullPose,accepted,0.14738191116148,0.14738191116148,0.680792383537816,0.021879
1033,103.203254901047,per_frame_negative,1,0,fullPose,accepted,0.207705431446016,0.207705431446016,0.925496500023852,0.020584
1033,103.203254901047,per_frame_zero,1,0,fullPose,accepted,0.207703955351952,0.207703955351952,0.925485165818502,0.020067
1033,103.203254901047,lidar_only_recursive,0,0,rejected,insufficientOverlap,569.877980900032,569.877980900032,-92.2775371516378,0.017823
1034,103.302030455903,per_frame_positive,1,0,fullPose,accepted,0.179549913193971,0.179549913193971,1.0702015197582,0.022254
1034,103.302030455903,per_frame_negative,1,0,fullPose,accepted,0.13394398130607,0.13394398130607,-0.780965733099135,0.020221
1034,103.302030455903,per_frame_zero,1,0,fullPose,accepted,0.0373355298626689,0.0373355298626689,-0.515234362573854,0.019359
1034,103.302030455903,lidar_only_recursive,0,0,rejected,insufficientOverlap,571.812040776781,571.812040776781,-92.3623888276826,0.017482
1035,103.40239468431,per_frame_positive,1,0,fullPose,accepted,0.081874001630232,0.081874001630232,0.661090458450539,0.020714
1035,103.40239468431,per_frame_negative,1,0,fullPose,accepted,0.712653239214255,0.712653239214255,0.38349360427847,0.019393
1035,103.40239468431,per_frame_zero,1,0,fullPose,accepted,0.0818735556233742,0.0818735556233742,0.661084654116918,0.02014
1035,103.40239468431,lidar_only_recursive,0,0,rejected,insufficientOverlap,573.778769550754,573.778769550754,-92.4551573220454,0.01787
1036,103.505104011244,per_frame_positive,1,0,fullPose,accepted,0.109244912711736,0.109244912711736,0.490815065741976,0.020885
1036,103.505104011244,per_frame_negative,1,0,fullPose,accepted,0.109773214439035,0.109773214439035,0.497786249513686,0.024388
1036,103.505104011244,per_frame_zero,1,0,fullPose,accepted,0.10924402108046,0.10924402108046,0.490800195539686,0.022398
1036,103.505104011244,lidar_only_recursive,0,0,rejected,insufficientOverlap,575.792633268649,575.792633268649,-92.5778553486286,0.017802
1037,103.581447688795,per_frame_positive,1,0,fullPose,accepted,0.330154154939874,0.330154154939874,0.143015717928334,0.019934
1037,103.581447688795,per_frame_negative,1,0,fullPose,accepted,0.295435657859373,0.295435657859373,-0.222535620078437,0.020654
1037,103.581447688795,per_frame_zero,1,0,fullPose,accepted,0.112310951213106,0.112310951213106,-0.264187384490681,0.018768
1037,103.581447688795,lidar_only_recursive,0,0,rejected,insufficientOverlap,577.290451678219,577.290451678219,-92.6803592508175,0.017622
1038,103.701194794959,per_frame_positive,1,0,fullPose,accepted,0.119446341052943,0.119446341052943,0.556412568427879,0.019823
1038,103.701194794959,per_frame_negative,1,0,fullPose,accepted,0.11944553241569,0.11944553241569,0.55641469794596,0.02141
1038,103.701194794959,per_frame_zero,1,0,fullPose,accepted,0.119445526641592,0.119445526641592,0.556414709932997,0.020716
1038,103.701194794959,lidar_only_recursive,0,0,rejected,insufficientOverlap,579.616869219984,579.616869219984,-92.83875654978,0.017143
1039,103.806499976268,per_frame_positive,1,0,fullPose,accepted,0.0659573272634547,0.0659573272634547,0.84626690090849,0.023364
1039,103.806499976268,per_frame_negative,1,0,fullPose,accepted,0.0659554928476239,0.0659554928476239,0.846255887532872,0.025176
1039,103.806499976268,per_frame_zero,1,0,fullPose,accepted,0.0659553455103463,0.0659553455103463,0.84625138634288,0.022208
1039,103.806499976268,lidar_only_recursive,0,0,rejected,insufficientOverlap,581.664928504311,581.664928504311,-92.9792059985284,0.018585
1040,103.898253165551,per_frame_positive,1,0,fullPose,accepted,0.158771725263082,0.158771725263082,0.386159263215766,0.023997
1040,103.898253165551,per_frame_negative,1,0,fullPose,accepted,0.158771539519433,0.158771539519433,0.386146842663616,0.022975
1040,103.898253165551,per_frame_zero,1,0,fullPose,accepted,0.158771499686801,0.158771499686801,0.386144277805036,0.022446
1040,103.898253165551,lidar_only_recursive,0,0,rejected,insufficientOverlap,583.452372646244,583.452372646244,-93.0947861953294,0.018011
1041,103.999214105077,per_frame_positive,1,0,fullPose,accepted,0.18256794362076,0.18256794362076,0.124960066221368,0.019449
1041,103.999214105077,per_frame_negative,1,0,fullPose,accepted,0.451791620991063,0.451791620991063,-0.115727099026756,0.021236
1041,103.999214105077,per_frame_zero,1,0,fullPose,accepted,0.0477809229789131,0.0477809229789131,-0.147549466524092,0.020161
1041,103.999214105077,lidar_only_recursive,0,0,rejected,insufficientOverlap,585.421376557044,585.421376557044,-93.1773199045315,0.018754
1042,104.098853788235,per_frame_positive,1,0,fullPose,accepted,0.287458541563217,0.287458541563217,0.23649431510406,0.024308
1042,104.098853788235,per_frame_negative,1,0,fullPose,accepted,0.287457025825042,0.287457025825042,0.236490782545732,0.025213
1042,104.098853788235,per_frame_zero,1,0,fullPose,accepted,0.287457109648176,0.287457109648176,0.236490971541337,0.02338
1042,104.098853788235,lidar_only_recursive,0,0,rejected,insufficientOverlap,587.368265920105,587.368265920105,-93.2291546198083,0.01847
1043,104.198443795965,per_frame_positive,1,0,fullPose,accepted,0.285471543427512,0.285471543427512,0.252826003701588,0.022362
1043,104.198443795965,per_frame_negative,1,0,fullPose,accepted,0.285465892775651,0.285465892775651,0.252813657956321,0.022324
1043,104.198443795965,per_frame_zero,1,0,fullPose,accepted,0.285464921229548,0.285464921229548,0.252811535620283,0.021843
1043,104.198443795965,lidar_only_recursive,0,0,rejected,insufficientOverlap,589.314179134751,589.314179134751,-93.2516198462122,0.018698
1044,104.299393861007,per_frame_positive,1,0,fullPose,accepted,0.234798716331664,0.234798716331664,0.183489440075206,0.028106
1044,104.299393861007,per_frame_negative,1,0,fullPose,accepted,0.409149302409363,0.409149302409363,-0.0120183315543005,0.024783
1044,104.299393861007,per_frame_zero,1,0,fullPose,accepted,0.0222514076902814,0.0222514076902814,-0.0359200592612089,0.02145
1044,104.299393861007,lidar_only_recursive,0,0,rejected,insufficientOverlap,591.288138558864,591.288138558864,-93.2629278619739,0.018489
1045,104.399294634672,per_frame_positive,1,0,fullPose,accepted,0.443838627676645,0.443838627676645,1.20984235060293,0.026677
1045,104.399294634672,per_frame_negative,1,0,fullPose,accepted,0.119602980409611,0.119602980409611,0.547164601930066,0.024557
1045,104.399294634672,per_frame_zero,1,0,fullPose,accepted,0.119603205400486,0.119603205400486,0.547164654537397,0.022947
1045,104.399294634672,lidar_only_recursive,0,0,rejected,insufficientOverlap,593.241052003149,593.241052003149,-93.3087273557862,0.018169
1046,104.498546574709,per_frame_positive,1,0,fullPose,accepted,0.409519861213434,0.409519861213434,1.36366862793101,0.019487
1046,104.498546574709,per_frame_negative,1,0,fullPose,accepted,0.409517664379295,0.409517664379295,1.36365911446574,0.019367
1046,104.498546574709,per_frame_zero,1,0,fullPose,accepted,0.409517922179882,0.409517922179882,1.36366034971265,0.01925
1046,104.498546574709,lidar_only_recursive,0,0,rejected,insufficientOverlap,595.183499305168,595.183499305168,-93.3557668482856,0.017481
1047,104.571205321983,per_frame_positive,1,0,fullPose,accepted,0.0419836217649085,0.0419836217649085,0.366002676575723,0.020707
1047,104.571205321983,per_frame_negative,1,0,fullPose,accepted,0.0419838519128299,0.0419838519128299,0.366001606159617,0.020573
1047,104.571205321983,per_frame_zero,1,0,fullPose,accepted,0.0419840314835515,0.0419840314835515,0.366000373310445,0.019982
1047,104.571205321983,lidar_only_recursive,0,0,rejected,insufficientOverlap,596.605504956781,596.605504956781,-93.4044047238673,0.017901
1048,104.65659375893,per_frame_positive,1,0,fullPose,accepted,0.349527551019583,0.349527551019583,0.243822438358959,0.020311
1048,104.65659375893,per_frame_negative,1,0,fullPose,accepted,0.14328680682807,0.14328680682807,0.303682469461839,0.021399
1048,104.65659375893,per_frame_zero,1,0,fullPose,accepted,0.14328711405663,0.14328711405663,0.303685248543529,0.019914
1048,104.65659375893,lidar_only_recursive,0,0,rejected,insufficientOverlap,598.287196538367,598.287196538367,-93.4735900483136,0.018595
1049,104.799000644578,per_frame_positive,1,0,fullPose,accepted,0.206742926031959,0.206742926031959,0.27660077606456,0.022779
1049,104.799000644578,per_frame_negative,1,0,fullPose,accepted,0.4105458695987,0.4105458695987,0.335983865692241,0.021431
1049,104.799000644578,per_frame_zero,1,0,fullPose,accepted,0.206748905844788,0.206748905844788,0.276607702356437,0.0227
1049,104.799000644578,lidar_only_recursive,0,0,rejected,insufficientOverlap,601.096840837519,601.096840837519,-93.5725942814878,0.021065
1050,104.899011769415,per_frame_positive,1,0,fullPose,accepted,0.12493435978197,0.12493435978197,0.167681378436609,0.023591
1050,104.899011769415,per_frame_negative,1,0,fullPose,accepted,0.373689657208793,0.373689657208793,0.223929799568034,0.02181
1050,104.899011769415,per_frame_zero,1,0,fullPose,accepted,0.124939971847992,0.124939971847992,0.167684026016374,0.026948
1050,104.899011769415,lidar_only_recursive,0,0,rejected,insufficientOverlap,603.073245815298,603.073245815298,-93.6583891720005,0.02283
1051,104.999299453433,per_frame_positive,1,0,fullPose,accepted,0.117848902788278,0.117848902788278,0.266355619489136,0.023786
1051,104.999299453433,per_frame_negative,1,0,fullPose,accepted,0.32221463653412,0.32221463653412,0.315405750407567,0.020584
1051,104.999299453433,per_frame_zero,1,0,fullPose,accepted,0.117848216448807,0.117848216448807,0.266355216822668,0.022683
1051,104.999299453433,lidar_only_recursive,0,0,rejected,insufficientOverlap,605.057861703193,605.057861703193,-93.6968653274205,0.018718
1052,105.100129536833,per_frame_positive,1,0,fullPose,accepted,0.50784238418209,0.50784238418209,2.09287332592871,0.021795
1052,105.100129536833,per_frame_negative,1,0,fullPose,accepted,0.507844343035047,0.507844343035047,2.09288579302015,0.024205
1052,105.100129536833,per_frame_zero,1,0,fullPose,accepted,0.507839161766309,0.507839161766309,2.09285311162113,0.023649
1052,105.100129536833,lidar_only_recursive,0,0,rejected,insufficientOverlap,607.05614726952,607.05614726952,-93.7544270552443,0.018747
1053,105.199056506906,per_frame_positive,1,0,fullPose,accepted,0.260704092529903,0.260704092529903,0.97698031998821,0.02322
1053,105.199056506906,per_frame_negative,1,0,fullPose,accepted,0.260706552409313,0.260706552409313,0.976970545747955,0.020734
1053,105.199056506906,per_frame_zero,1,0,fullPose,accepted,0.260704986488739,0.260704986488739,0.976979261672545,0.02028
1053,105.199056506906,lidar_only_recursive,0,0,rejected,insufficientOverlap,609.017777297571,609.017777297571,-93.789813777893,0.017897
1054,105.298539692104,per_frame_positive,1,0,fullPose,accepted,0.333325036908478,0.333325036908478,0.79701018424208,0.020666
1054,105.298539692104,per_frame_negative,1,0,fullPose,accepted,0.333322350302238,0.333322350302238,0.797001381884295,0.022553
1054,105.298539692104,per_frame_zero,1,0,fullPose,accepted,0.333322418969236,0.333322418969236,0.797002143063324,0.02074
1054,105.298539692104,lidar_only_recursive,0,0,rejected,insufficientOverlap,610.992559400399,610.992559400399,-93.8078591127554,0.01781
1055,105.398887416781,per_frame_positive,1,0,fullPose,accepted,0.226069808108669,0.226069808108669,0.298976591452706,0.022876
1055,105.398887416781,per_frame_negative,1,0,fullPose,accepted,0.226066713012701,0.226066713012701,0.298939153787511,0.02009
1055,105.398887416781,per_frame_zero,1,0,fullPose,accepted,0.226069832756599,0.226069832756599,0.298976886535152,0.019861
1055,105.398887416781,lidar_only_recursive,0,0,rejected,insufficientOverlap,612.985878055533,612.985878055533,-93.8418995424395,0.019589
1056,105.498648173248,per_frame_positive,1,0,fullPose,accepted,0.119596823274098,0.119596823274098,0.314324236326535,0.020449
1056,105.498648173248,per_frame_negative,1,0,fullPose,accepted,0.119591573332709,0.119591573332709,0.314232299560578,0.020521
1056,105.498648173248,per_frame_zero,1,0,fullPose,accepted,0.119592884563202,0.119592884563202,0.31427195754398,0.025162
1056,105.498648173248,lidar_only_recursive,0,0,rejected,insufficientOverlap,614.968829989375,614.968829989375,-93.8695915110235,0.019486
1057,105.571591797003,per_frame_positive,1,0,fullPose,accepted,0.070169443078931,0.070169443078931,0.14982020071724,0.023188
1057,105.571591797003,per_frame_negative,1,0,fullPose,accepted,0.0701687410158507,0.0701687410158507,0.149816632083989,0.020968
1057,105.571591797003,per_frame_zero,1,0,fullPose,accepted,0.0701662985469858,0.0701662985469858,0.149797263320828,0.020051
1057,105.571591797003,lidar_only_recursive,0,0,rejected,insufficientOverlap,616.419079412898,616.419079412898,-93.8873279344132,0.018839
1058,105.69828237487,per_frame_positive,1,0,fullPose,accepted,0.179885257286424,0.179885257286424,-1.27273916977146,0.020921
1058,105.69828237487,per_frame_negative,1,0,fullPose,accepted,0.179903008177965,0.179903008177965,-1.27275949572817,0.022757
1058,105.69828237487,per_frame_zero,1,0,fullPose,accepted,0.179890856119417,0.179890856119417,-1.27274966562262,0.020089
1058,105.69828237487,lidar_only_recursive,0,0,rejected,insufficientOverlap,618.934505617724,618.934505617724,-93.9085861583463,0.019013
1059,105.799034316503,per_frame_positive,1,0,fullPose,accepted,0.132218538056886,0.132218538056886,-1.00917059966664,0.020967
1059,105.799034316503,per_frame_negative,1,0,fullPose,accepted,0.132244211636452,0.132244211636452,-1.00927088068996,0.020569
1059,105.799034316503,per_frame_zero,1,0,fullPose,accepted,0.132224985656122,0.132224985656122,-1.00919625050812,0.020657
1059,105.799034316503,lidar_only_recursive,0,0,rejected,insufficientOverlap,620.935920294806,620.935920294806,-93.9431037701376,0.017781
1060,105.898584036959,per_frame_positive,1,0,fullPose,accepted,0.098406820447477,0.098406820447477,-1.08912498100485,0.019736
1060,105.898584036959,per_frame_negative,1,0,fullPose,accepted,0.0984182727840435,0.0984182727840435,-1.08916324897192,0.019468
1060,105.898584036959,per_frame_zero,1,0,fullPose,accepted,0.0984108114432036,0.0984108114432036,-1.08913886295984,0.019492
1060,105.898584036959,lidar_only_recursive,0,0,rejected,insufficientOverlap,622.915599733876,622.915599733876,-93.9604109882623,0.017394
1061,105.998858700326,per_frame_positive,1,0,fullPose,accepted,0.106939761311459,0.106939761311459,-0.758390128997714,0.020949
1061,105.998858700326,per_frame_negative,1,0,fullPose,accepted,0.10694305157505,0.10694305157505,-0.758392546444418,0.021748
1061,105.998858700326,per_frame_zero,1,0,fullPose,accepted,0.106940388976358,0.106940388976358,-0.758392227493449,0.021211
1061,105.998858700326,lidar_only_recursive,0,0,rejected,insufficientOverlap,624.910322485128,624.910322485128,-93.9908444439331,0.01776
1062,106.099157747369,per_frame_positive,1,0,fullPose,accepted,0.0827416842972324,0.0827416842972324,-0.491973883817882,0.022293
1062,106.099157747369,per_frame_negative,1,0,fullPose,accepted,0.0827461434959871,0.0827461434959871,-0.49199192763206,0.02179
1062,106.099157747369,per_frame_zero,1,0,fullPose,accepted,0.0827392496389966,0.0827392496389966,-0.491963982074626,0.02131
1062,106.099157747369,lidar_only_recursive,0,0,rejected,insufficientOverlap,626.907186263987,626.907186263987,-94.0336477388331,0.017951
1063,106.198527915761,per_frame_positive,1,0,fullPose,accepted,0.083293357740498,0.083293357740498,-0.373431738834824,0.02133
1063,106.198527915761,per_frame_negative,1,0,fullPose,accepted,0.0833025898999999,0.0833025898999999,-0.373463469831151,0.021577
1063,106.198527915761,per_frame_zero,1,0,fullPose,accepted,0.0832961136922142,0.0832961136922142,-0.373441246307859,0.023814
1063,106.198527915761,lidar_only_recursive,0,0,rejected,insufficientOverlap,628.886790068647,628.886790068647,-94.0455321839394,0.0191
1064,106.297584968091,per_frame_positive,1,0,fullPose,accepted,0.0762735013058671,0.0762735013058671,-0.234795282986715,0.022196
1064,106.297584968091,per_frame_negative,1,0,fullPose,accepted,0.0762854792453372,0.0762854792453372,-0.23484627095933,0.022671
1064,106.297584968091,per_frame_zero,1,0,fullPose,accepted,0.0762805582935991,0.0762805582935991,-0.234825358866126,0.02272
1064,106.297584968091,lidar_only_recursive,0,0,rejected,insufficientOverlap,630.861954150861,630.861954150861,-94.0896239442744,0.018243
1065,106.400354312813,per_frame_positive,1,0,fullPose,accepted,0.259566573231717,0.259566573231717,-0.102919542052221,0.021878
1065,106.400354312813,per_frame_negative,1,0,fullPose,accepted,0.259567173060821,0.259567173060821,-0.102918119114835,0.021899
1065,106.400354312813,per_frame_zero,1,0,fullPose,accepted,0.259557925901808,0.259557925901808,-0.102943947621649,0.021508
1065,106.400354312813,lidar_only_recursive,0,0,rejected,insufficientOverlap,632.912371716761,632.912371716761,-94.1134789521576,0.017951
1066,106.498499814363,per_frame_positive,1,0,fullPose,accepted,0.173116227324547,0.173116227324547,-0.160004586268061,0.021766
