pillarIndices,stage,ownPoints,ownSpan,maximumCylinderPoints,maximumQualifiedPoints,maximumRunPoints,maximumRunOwnPoints,longestRunHeight,longestRunRobustHeight,longestRunOwnHeight,longestRunPoints,longestRunOwnPoints,longestRunRadialRms,maximumPeakContrast,minimumSeedTiltDegrees,minimumRadialRms,frame,baseline,fine,previous,subsetFound,subsetAccepted,defaultCore,range,wholeTilt,wholeRadialStd,coreFraction,coreHeight,coreIsolation,coreCount,failCount,failHeight,failHeightStd,failTilt,failRadial,failCoreFraction,failCoreHeight,failIsolation,failCoreCount,defaultFootprintDrop,subsetFootprintDrop,nearestAcceptedCellMeters,fineOriginalOwnCount,fineOffGroundOwnCount,fineGroundRemovedCount,fineOutsideFilterCount,fineOriginalOwnHeight,fineOffGroundOwnHeight,fineAxisNearestAccepted,fineAxisOverlapHeight,densityCoreEvaluated,failEligibility,failLine
4176,4,19,2.7304573059082,13,4,0,0,0,0,0,0,0,0,0,2.4152781575904,Inf,251,1,0,0,0,0,0,16.3373433017613,7.01728129006041,0.218692429382613,0.368421052631579,1.84263777732849,0.186046511627907,8,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,NaN,NaN,1,0,0
4177,3,15,2.98255968093872,8,0,0,0,0,0,0,0,0,0,0,1.59384806907298,Inf,251,1,0,0,0,0,0,16.7221448735895,3.27169428480869,0.157568777671059,0.466666666666667,2.64548349380493,0.170731707317073,7,0,0,0,0,0,0,0,1,1,0,0,3.39411254969543,0,0,0,0,0,0,NaN,NaN,1,0,0
1743,9,25,3.76398479938507,18,16,12,12,1.6147221326828,1.57933839559555,1.6147221326828,12,12,0.0883286904671294,1.09090909090909,0.441014961198123,0.0883286904671294,261,1,0,1,0,0,1,19.8126002457457,0.71545336495292,0.132972278810195,0.72,3.59181487560272,0.642857142857143,18,0,0,0,0,0,0,0,0,0,0,0,14.3122325302519,0,0,0,0,0,0,NaN,NaN,1,0,0
6144,10,158,3.31489622592926,143,143,143,139,3.28719198703766,3.00665794610977,3.28719198703766,132,132,0.0756056754195158,1.97222222222222,0.259848046336135,0.0336515242073699,261,1,1,1,1,1,1,7.96867312919124,0.294860969731003,0.0887295793097093,0.879746835443038,3.28674924373627,0.832335329341317,139,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,3.28719198703766,3.28719198703766,0.0136377999626061,2.19609236717224,1,0,0
3643,10,21,3.21976733207703,117,117,117,18,3.21373808383942,3.06289464235306,3.14468681812286,117,17,0.0700924203001862,2.15384615384615,0.92209669066824,0.0417174454409045,271,0,1,1,1,1,1,8.79944425033846,1.27315167719815,0.0672679520931046,0.952380952380952,3.21976733207703,0.814516129032258,101,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,3.14468681812286,3.14468681812286,0.0120476358581085,2.66607296466827,1,0,0
3644,10,99,3.20807301998138,117,117,117,97,3.21373808383942,3.0578017950058,3.20807301998138,117,97,0.0706647805818585,2.16216216216216,0.377196381757773,0.0407603983675242,271,1,1,1,1,1,1,8.77393975049912,1.42290943032571,0.0712026702661018,0.94949494949495,3.20722544193268,0.92741935483871,115,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,3.20807301998138,3.20807301998138,0.0120476358581085,2.66607296466827,1,0,0
8043,6,8,3.29775941371918,21,18,18,5,0,0,0,0,0,0,0,1.47693707969648,Inf,271,1,0,0,0,0,0,19.0999434294805,2.04484181550078,0.0599141082907629,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
8143,10,13,3.14697909355164,21,21,21,13,3.14697909355164,3.04591906666756,3.14697909355164,21,13,0.0980984517136008,1.75,0.567390680230745,0.0980952085946409,271,1,0,1,1,1,1,19.2286476128918,2.03262486223077,0.0724737506718372,1,3.14697909355164,0.642857142857143,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
1243,4,15,3.27924609184265,12,10,0,0,0,0,0,0,0,0,0,1.80786997343834,Inf,281,1,0,1,0,0,1,22.6915853236901,0.488555473847238,0.1064983935565,0.866666666666667,3.27447748184204,0.8125,13,0,0,0,0,0,0,0,0,0,0,0,6.26418390534633,0,0,0,0,0,0,NaN,NaN,1,0,0
2271,4,13,2.02317667007446,12,5,0,0,0,0,0,0,0,0,0,1.85838665195601,Inf,281,1,0,0,0,0,0,20.4509370804142,8.33782264344449,0.21507607174755,0.615384615384615,2.02317667007446,0.297872340425532,14,0,0,0,0,0,0,0,1,0,0,0,3.49857113690718,0,0,0,0,0,0,NaN,NaN,1,0,0
2371,8,23,4.85766172409058,19,17,17,10,2.06174039840698,2.04733135700226,2.05021619796753,17,10,0.103917913701105,0,0.942331927990186,0.103917913701105,281,1,0,0,0,0,0,20.1893401950599,2.7084569358634,0.229879223451865,0.434782608695652,4.21780896186829,0.3,15,0,0,0,0,0,0,0,1,0,0,0,3.84187454245971,0,0,0,0,0,0,NaN,NaN,1,0,0
5643,10,165,2.93114197254181,215,214,214,147,3.00469624996185,2.74923858642578,2.879026055336,212,142,0.0768355507614787,1.9622641509434,0.155755964877542,0.0373070514594088,281,1,1,1,1,1,1,5.83980447038879,0.666371243818403,0.0859152657106276,0.909090909090909,2.879026055336,0.763636363636364,210,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,2.879026055336,2.879026055336,0.0323674134470904,2.60107505321503,1,0,0
5644,10,107,3.02208626270294,221,221,221,76,3.01668286323547,2.57895797491074,2.79165649414062,205,70,0.0812462504354338,1.92156862745098,0.147701058675408,0.036848120333863,281,1,1,1,1,1,1,5.76676876033963,1.1857108686968,0.10401528264289,0.897196261682243,3.02208626270294,0.770909090909091,212,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,3.02208626270294,3.02208626270294,0.0323674134470904,2.60107505321503,1,0,0
7629,5,18,3.54278981685638,17,16,8,0,0,0,0,0,0,0,0,0.481581648764249,Inf,281,1,0,1,0,0,1,20.5536103419746,1.20406491005758,0.0743930836867665,0.944444444444444,3.54124808311462,0.894736842105263,17,0,0,0,0,0,0,0,0,0,0,0,5.16139516022558,0,0,0,0,0,0,NaN,NaN,1,0,0
8933,10,32,3.52386009693146,32,32,32,32,3.52386009693146,3.47319955825806,3.52386009693146,32,32,0.0890485630287788,1.875,0.44042795096293,0.0244328160205973,281,1,0,0,1,1,0,25.9112748390362,1.55277545818482,0.0886403449199268,0.78125,3.52386009693146,0.342465753424658,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8934,10,41,3.27932739257812,31,24,24,24,3.27277791500092,3.27180000543594,3.27277791500092,24,24,0.0776573534390402,1.71428571428571,0.366406100290516,0.0307720037251082,281,1,0,0,1,1,0,25.8825768579292,0.761242480799009,0.133246410171614,0.560975609756098,3.27277791500092,0.27906976744186,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3143,10,85,3.6672146320343,75,75,75,75,3.66190242767334,3.29160979986191,3.66190242767334,71,71,0.078092499282482,2.10344827586207,0.157977691077836,0.0386286714648096,291,1,1,1,1,1,1,11.744977275345,1.29438507565543,0.0980083274001743,0.870588235294118,3.66190242767334,0.870588235294118,74,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,3.54057908058167,3.54057908058167,0.048279879481815,2.56469124555588,1,0,0
5229,10,59,3.73237228393555,56,56,56,56,3.72695970535278,3.58511853218079,3.72695970535278,56,56,0.078226310616251,2.2,0.406432304516517,0.0327887877179449,291,1,1,1,1,1,1,12.8008444505663,1.93838369469942,0.0857749208914693,0.864406779661017,3.60786294937134,0.85,51,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,3.61412739753723,3.61412739753723,0.0347993379134062,2.82574653625488,1,0,0
5664,10,26,2.25783896446228,26,26,26,26,2.25783896446228,2.10998067855835,2.25783896446228,26,26,0.0370338124479573,2.16666666666667,3.991502104383,0.0317056128214354,291,1,1,1,1,1,1,9.00593968218103,4.45601631968217,0.0366980551705553,0.961538461538462,2.15864288806915,0.961538461538462,25,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,1.480095744133,1.480095744133,0.00322675438054064,1.480095744133,1,0,0
7444,10,48,3.3408020734787,44,44,44,44,3.3408020734787,3.12740309238434,3.3408020734787,42,42,0.0642323556488628,1.88888888888889,0.0408710952955787,0.0414156265264302,291,1,1,1,1,1,1,15.3622882462729,1.05145857704747,0.0844241658823576,0.895833333333333,3.3408020734787,0.895833333333333,43,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,2.93265926837921,2.93265926837921,0.00468625065308144,2.93265926837921,1,0,0
9636,10,15,4.25595808029175,16,16,16,15,4.25595808029175,4.11685067415237,4.25595808029175,15,15,0.0623024024984121,1.625,0.314740612036392,0.0481316778043717,291,1,0,1,1,0,1,29.1720081792891,2.35530871515626,0.0599324756392657,0.933333333333333,3.96666622161865,0.823529411764706,14,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
9736,10,17,4.95528328418732,17,17,17,17,4.95528328418732,4.74940741062164,4.95528328418732,17,17,0.0401297505743567,1.85714285714286,1.75277126553573,0.0288229718439856,291,1,0,0,1,1,0,29.9847923986613,3.94667849054235,0.0396851287134819,0.647058823529412,3.31641340255737,0.5,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2729,10,25,3.69558107852936,27,26,26,22,3.52844667434692,3.51323375701904,3.5248304605484,26,22,0.0657518097258466,2,0.4067965669314,0.0499569252547308,301,1,1,1,1,1,1,18.5182301136024,1.575656354422,0.0701470687423042,0.96,3.525918841362,0.84375,27,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,2.85807824134827,2.85807824134827,0.0107901958921008,2.85807824134827,1,0,0
4944,7,241,1.43434292078018,241,241,241,241,1.43434292078018,1.34420382380486,1.43434292078018,241,241,0.0516194170669026,0,0.15865106576977,Inf,301,0,1,0,0,0,0,3.65094961564783,0.324634576486754,0.0515150878872902,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,7.63675323681471,231,231,0,0,1.4281855225563,1.4281855225563,7.78229860555829,1.31849712133408,0,0,0
1733,7,17,3.95991802215576,19,19,14,10,1.19668507575989,1.15581514835358,1.19668507575989,14,10,0.0978679718395736,0,0.0556802153176919,Inf,311,1,0,1,0,0,1,21.7395545606162,0.631774808717962,0.0975197410969004,0.941176470588235,3.95991802215576,0.466666666666667,21,0,0,0,0,0,0,0,0,0,0,0,3.64965751817893,0,0,0,0,0,0,NaN,NaN,1,0,0
1734,4,24,3.55838012695312,18,8,0,0,0,0,0,0,0,0,0,1.21097800265997,Inf,311,1,0,0,0,0,0,21.6113341537822,0.173931121371947,0.172639334995809,0.541666666666667,3.53500175476074,0.306122448979592,15,0,0,0,0,0,0,0,1,0,0,0,3.6,0,0,0,0,0,0,NaN,NaN,1,0,0
2444,10,27,3.22941493988037,43,43,43,25,3.49190187454224,3.27873232364655,3.22941493988037,43,25,0.089678483257703,2.07692307692308,0.150891453616172,0.0397659050582492,311,1,1,1,1,1,1,15.4530080063901,0.596883347722699,0.0775021003449581,0.925925925925926,3.07976281642914,0.877551020408163,43,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,3.07976281642914,3.07976281642914,0.0137287576852478,2.81502413749695,1,0,0
2544,10,22,3.49190187454224,45,45,45,20,3.49190187454224,3.35852926969528,3.49190187454224,45,20,0.0818238441138622,1.95652173913043,0.62181823530796,0.0555226065705939,311,1,1,1,1,1,1,15.3652780292975,0.157328465105655,0.0849785304319961,0.954545454545455,3.49190187454224,0.897959183673469,44,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,3.23075592517853,3.23075592517853,0.0137287576852478,2.81502413749695,1,0,0
7343,10,23,3.30476272106171,43,43,43,22,3.30476272106171,3.22132208347321,3.30476272106171,42,21,0.0765734596629465,1.75,0.504649698165926,0.0250480419545475,311,0,1,1,1,1,1,15.1219314124411,0.790376172101328,0.072414427951157,0.956521739130435,3.30476272106171,0.823529411764706,42,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,3.30236327648163,3.30236327648163,0.0101036350412702,2.61250245571136,1,0,0
7443,10,28,3.05499231815338,46,46,46,24,3.30476272106171,3.21633216738701,2.90180766582489,43,21,0.0756318419237971,1.77777777777778,0.293221737043765,0.0220204714699525,311,0,1,1,1,1,1,15.1780031138177,2.63424908615206,0.101548384271804,0.928571428571429,3.04453480243683,0.843137254901961,43,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,3.04453480243683,3.04453480243683,0.0101036350412702,2.61250245571136,1,0,0
7631,9,38,4.11073362827301,28,28,20,20,1.60891604423523,1.52500662207603,1.60891604423523,19,19,0.082616003918119,1.25,0.433121974610498,0.082616003918119,311,1,0,0,0,0,0,19.5949425110631,0.566159599279844,0.123231623925512,0.736842105263158,4.11073362827301,0.345679012345679,28,0,0,0,0,0,0,0,1,0,0,0,3.64965751817893,0,0,0,0,0,0,NaN,NaN,1,0,0
7632,7,37,4.24316501617432,24,13,13,13,1.04603004455566,1.0214739382267,1.04603004455566,13,13,0.0695972283116177,0,0.402567265379276,Inf,311,1,0,0,0,0,0,19.4380145764404,1.3950687738444,0.154533334398236,0.621621621621622,4.06740736961365,0.24468085106383,23,0,0,0,0,0,0,0,1,0,0,0,3.6,0,0,0,0,0,0,NaN,NaN,1,0,0
1827,10,16,3.3761088848114,18,18,12,10,2.28595608472824,2.24536002874374,2.09114497900009,12,10,0.075113742984435,1.5,0.461816874862652,0.075113742984435,321,1,0,1,1,1,1,23.164503571884,0.335024196073737,0.0648025509985279,1,3.3761088848114,0.85,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4943,10,258,1.69241726398468,252,252,252,252,1.69241726398468,1.50610461831093,1.69241726398468,252,252,0.0663715930930103,1.94573643410853,0.672355799547755,0.0364244256087267,321,1,1,1,1,1,1,4.24435979753156,1.56906648887835,0.070961623397794,0.965116279069767,1.69241726398468,0.957692307692308,249,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0,1.66496217250824,1.66496217250824,0.00974528151060125,1.6457005739212,1,0,0
6230,10,35,3.40295577049255,43,43,43,33,3.34361684322357,3.33524396419525,3.3426421880722,43,33,0.0756988495865163,2.2,0.30567371686967,0.0382601250529702,321,1,0,1,1,1,1,14.2197387766273,1.23080435146564,0.084291493294263,0.942857142857143,3.35961627960205,0.933333333333333,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
36,4,16,3.87318849563599,12,10,0,0,0,0,0,0,0,0,0,0.617092004045291,Inf,331,1,0,0,0,0,0,30.7463109099439,2.12928268530914,0.161172819568294,0.6875,3.87318849563599,0.407407407407407,11,0,0,0,0,0,0,0,0,1,0,0,7.2,0,0,0,0,0,0,NaN,NaN,1,0,0
164,10,18,4.87614011764526,16,16,16,16,4.62657141685486,4.45891275405884,4.62657141685486,16,16,0.0590587086775079,1.77777777777778,0.83452022380947,0.058338430553968,331,1,0,0,1,0,1,30.0157338889634,0.571223147579518,0.0866239719880028,0.888888888888889,4.62657141685486,0.516129032258065,16,0,0,0,0,0,0,0,0,0,1,1,10.8,0,0,0,0,0,0,NaN,NaN,1,0,0
2543,10,48,3.36049008369446,42,42,42,42,3.35635137557983,3.19651885032654,3.35635137557983,41,41,0.0776143779689002,2,0.26473835998816,0.0394238396198177,331,1,1,1,1,1,1,15.348465803091,0.973205604115685,0.101578879841863,0.854166666666667,3.35635137557983,0.854166666666667,41,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,3.36049008369446,3.36049008369446,0.0392700643788049,2.50649058818817,1,0,0
2931,10,68,3.79713582992554,57,56,56,56,3.79713582992554,3.60666814446449,3.79713582992554,53,53,0.0902464548828498,1.5,0.145345809173653,0.0412809339719644,331,1,0,0,1,0,0,16.6724939862154,0.461678321901756,0.104719622744506,0.779411764705882,3.67298054695129,0.28494623655914,53,0,0,0,0,0,0,0,1,0,0,1,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
2932,10,116,3.73704743385315,63,33,33,33,2.53479701280594,2.38300910890102,2.53479701280594,33,33,0.0648289963821539,1.34615384615385,0.514951814851718,0.0628443912430353,331,1,0,0,1,1,0,16.47340477538,1.2566880063899,0.181404333140259,0.5,3.47623121738434,0.242677824267782,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3730,10,18,3.3186719417572,43,43,43,18,3.33359670639038,3.30671389102936,3.3186719417572,43,18,0.0792850006395361,1.875,0.51937496563078,0.0466488589911926,331,1,1,1,1,1,1,14.1105772980641,1.00702015344194,0.063443085625272,1,3.3186719417572,0.840909090909091,37,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,3.3186719417572,3.3186719417572,0.0119283777125568,3.3186719417572,1,0,0
3830,10,26,3.42955493927002,43,43,43,25,3.43816292285919,3.3140794634819,3.42955493927002,43,25,0.0846947333496443,2.15789473684211,0.296348517901663,0.0578548687244038,331,1,1,1,1,1,1,14.0461246149919,1.64447450808079,0.0663410470710664,0.961538461538462,3.32498872280121,0.931818181818182,41,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,3.32498872280121,3.32498872280121,0.0119283777125568,3.3186719417572,1,0,0
6843,10,80,3.55031490325928,79,79,79,77,3.55031490325928,3.40570712089539,3.55031490325928,77,75,0.0805889895093857,1.91304347826087,0.19552900938325,0.0419399827668198,331,1,1,1,1,1,1,12.1723961148327,1.09491140752947,0.0815965489247408,0.9625,3.54967951774597,0.858695652173913,79,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,3.44830179214478,3.44830179214478,0.0116942076670428,2.32524919509888,1,0,0
7062,10,18,2.22486191987991,17,17,17,17,1.93166953325272,1.85139253735542,1.93166953325272,16,16,0.0523425182265538,1.77777777777778,1.01429391862885,0.0507915325111921,331,1,0,1,1,1,1,14.2207125737573,5.98255635360391,0.0814167860257747,0.944444444444444,1.93166953325272,0.944444444444444,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
531,10,57,4.21294832229614,28,17,17,14,3.40172958374023,3.34773030281067,3.40172958374023,12,12,0.0376477169300558,1.5,0.430576276678422,0.0376477169300558,341,1,0,0,1,1,0,28.9087668786473,1.88623312562289,0.20223769871644,0.421052631578947,3.97080278396606,0.30379746835443,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4443,10,326,3.22192633152008,316,316,316,311,3.2141147851944,3.00780117511749,3.18753373622894,310,302,0.0720093601849847,1.93827160493827,0.223541961823035,0.0366735838203312,341,1,1,1,1,1,1,5.39608008979616,0.696824682196373,0.0808910898541442,0.95398773006135,3.2045978307724,0.915451895043732,314,0,0,0,0,0,0,0,0,0,0,0,0,318,318,0,0,3.2045978307724,3.2045978307724,0.013135300058069,2.10116600990295,1,0,0
4662,10,52,2.33061635494232,46,46,46,46,2.33061635494232,2.16235622763634,2.33061635494232,45,45,0.0609859587706547,1.85714285714286,0.642924029453847,0.0309729232103116,341,1,1,1,1,1,1,7.36676544635393,5.52992863677395,0.0924682199027826,0.846153846153846,2.32997000217438,0.846153846153846,44,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,1.67299041152,1.67299041152,0.00602854245769314,1.67299041152,1,0,0
7330,10,31,3.88563895225525,39,39,39,30,4.40928506851196,4.18457984924316,3.88563895225525,32,26,0.057249777974171,1.83333333333333,2.13955114734694,0.0335038488866108,341,1,0,1,1,1,1,18.6028125090914,5.29354121045783,0.0774392662180725,0.354838709677419,2.52743399143219,0.41304347826087,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
9063,1,6,1.17265272140503,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,341,1,0,0,0,0,0,25.7310274880146,6.24832932756691,0.0909513483178721,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,3.64965751817893,0,0,0,0,0,0,NaN,NaN,0,0,0
9064,5,27,2.82131552696228,15,12,8,0,0,0,0,0,0,0,0,0.0650904307967334,Inf,341,1,0,0,0,0,0,25.7061437149446,2.85309707084789,0.190962699078692,0.444444444444444,2.57581436634064,0.27906976744186,12,0,0,0,0,0,0,0,1,0,0,0,3.6,0,0,0,0,0,0,NaN,NaN,1,0,0
2043,10,26,3.50056564807892,26,26,26,22,3.50056564807892,3.38104271888733,3.50056564807892,24,21,0.091795548055116,1.625,0.13651068870349,0.0643878670027691,351,1,0,1,1,1,1,18.3316021440804,0.423468611816764,0.11946470623551,0.846153846153846,3.50056564807892,0.685714285714286,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3924,3,17,2.73612654209137,10,0,0,0,0,0,0,0,0,0,0,2.24068766714563,Inf,351,1,0,0,0,0,0,17.0386302989693,1.55051453689223,0.198104735532136,0.470588235294118,1.41025698184967,0.346153846153846,9,0,0,0,0,0,0,1,1,1,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
4930,10,85,4.34964418411255,105,105,105,76,4.44488644599915,3.99103367328644,3.98367261886597,90,64,0.0590215479124901,1.83673469387755,1.31732602573121,0.039560864531216,351,1,1,1,1,1,1,12.0363777347441,3.92629653449217,0.120704757934148,0.788235294117647,3.20038032531738,0.468965517241379,68,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,3.2122974395752,3.2122974395752,0.00767888302822348,3.44104623794556,1,0,0
4931,10,37,3.67421245574951,103,103,103,24,4.44488644599915,4.14686696529388,1.68924236297607,102,22,0.0798883972228652,1.64864864864865,1.85418451245051,0.0375799371767786,351,1,1,0,1,1,0,11.8434213031154,7.57414829920568,0.162821479954874,0.621621621621622,1.68924236297607,0.347222222222222,50,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0.914337396621704,0.914337396621704,0.00767888302822348,3.44104623794556,1,0,0
6744,10,83,3.45965218544006,85,85,85,79,3.554851770401,3.36408356428146,3.45965218544006,84,77,0.0725495360200052,1.89473684210526,0.173653926475745,0.0402035458466309,351,1,1,1,1,1,1,11.1050305167942,0.739665884401696,0.0794961497841471,0.939759036144578,3.45965218544006,0.83,83,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,3.45965218544006,3.45965218544006,0.0191863052031452,2.83253598213196,1,0,0
9332,9,20,6.61742556095123,13,12,12,12,1.56526386737823,1.51204285621643,1.56526386737823,12,12,0.0961783178278778,1.2,0.857198378903805,0.0961783178278778,351,1,0,0,0,0,0,28.4945966546744,1.43587991828899,0.158374120529073,0.5,6.04887104034424,0.27027027027027,10,0,0,0,0,0,0,0,1,1,0,0,7.2,0,0,0,0,0,0,NaN,NaN,1,0,0
9333,1,17,3.64869928359985,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,351,1,0,0,0,0,0,28.2262174287056,7.59436197760115,0.167123174534483,0.294117647058824,1.03883814811707,0.113636363636364,5,0,0,0,0,0,1,1,1,1,0,0,7.22495674727538,0,0,0,0,0,0,NaN,NaN,1,0,0
965,4,30,3.26050758361816,12,9,0,0,0,0,0,0,0,0,0,0.167213453554924,Inf,361,1,0,0,0,0,0,25.7129398696641,1.12155162808262,0.220334498065198,0.333333333333333,3.2254114151001,0.196078431372549,10,0,0,0,0,0,1,0,1,1,0,0,7.2,0,0,0,0,0,0,NaN,NaN,1,0,0
2530,10,37,4.70916247367859,41,40,35,32,3.29156351089478,3.09949633479118,3.13603484630585,35,32,0.0794819528771949,2.05882352941176,0.679889642626584,0.0427108936595981,361,1,1,1,1,1,1,19.0697949112979,1.8209615876248,0.109019660637529,0.756756756756757,4.70916247367859,0.517241379310345,30,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,2.60393726825714,2.60393726825714,0.00385151457918092,2.60393726825714,1,0,0
4244,10,258,3.45106959342957,266,266,266,255,3.4669531583786,3.16788132786751,3.45106959342957,261,252,0.0671651690963483,1.97014925373134,0.167301136359406,0.0376429431262571,361,1,1,1,1,1,1,5.91221121593232,0.994803375887807,0.0679295085875562,0.968992248062015,3.45106959342957,0.931899641577061,260,0,0,0,0,0,0,0,0,0,0,0,0,253,253,0,0,3.45106959342957,3.45106959342957,0.0123471597856676,3.45106959342957,1,0,0
8133,5,17,3.30475163459778,21,20,10,0,0,0,0,0,0,0,0,2.33554882977931,Inf,361,1,0,0,0,0,0,21.6792081866353,3.47139928144097,0.169975415728177,0.764705882352941,2.74384772777557,0.302325581395349,13,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
8134,10,21,4.71917510032654,14,13,13,9,2.17899119853973,2.14821504950523,2.17899119853973,13,9,0.0665414123918645,1.85714285714286,2.91193883215929,0.0611304534379327,361,1,0,0,1,1,0,21.4987279855507,4.26007789212544,0.193235623128584,0.380952380952381,1.97593414783478,0.219512195121951,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8444,5,25,4.92804110050201,16,15,10,0,0,0,0,0,0,0,0,0.655823512524068,Inf,361,1,0,1,0,0,1,21.0493778143928,1.40008904826821,0.172455770279322,0.64,4.84471189975739,0.484848484848485,16,0,0,0,0,0,0,0,0,0,0,0,6.11882341631134,0,0,0,0,0,0,NaN,NaN,1,0,0
1844,10,28,3.48750162124634,25,25,25,25,3.4676159620285,3.33611485362053,3.4676159620285,25,25,0.0615833131077089,1.90909090909091,0.345406182764978,0.0254497469034379,371,1,1,1,1,1,1,19.1529677723845,0.81516935809915,0.0811602632675454,0.857142857142857,3.46897041797638,0.857142857142857,24,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,3.14169657230377,3.14169657230377,0.0146629847881719,3.14169657230377,1,0,0
4532,10,251,4.61815798282623,165,161,161,160,4.43529081344604,4.0222137093544,4.43529081344604,161,160,0.0908746324383473,1.43181818181818,0.443673496430568,0.0614925848694974,371,1,0,1,1,1,1,11.1739613532789,3.68306096501119,0.166229477206045,0.51394422310757,4.48367011547089,0.373913043478261,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
