scenario,timeSeconds,positionErrorM,yawErrorDeg
outageNoLidar,24.7,0.211395669713007,2.08574867438941
outageNoLidar,24.8,0.187499247374596,2.08851544191032
outageNoLidar,24.9,0.212951854005838,2.0850884040321
outageNoLidar,25,0.190492863711861,2.0887858413605
outageNoLidar,25.1,0.216775317479126,2.08190509056106
outageNoLidar,25.2,0.193290560801124,2.08304987595183
outageNoLidar,25.3,0.194470822377208,2.06750937316603
outageNoLidar,25.4,0.196013761537505,2.04924779565878
outageNoLidar,25.5,0.221387250507439,2.06793513146626
outageNoLidar,25.6,0.221439173734817,2.0572379609782
outageNoLidar,25.7,0.196001790209943,2.10194253479964
outageNoLidar,25.8,0.195772373301791,2.07056840457828
outageNoLidar,25.9,0.221880929891065,2.07427997233661
outageNoLidar,26,0.222951875423716,2.06152568267786
outageNoLidar,26.1,0.19823453725936,2.04975942056528
outageNoLidar,26.2,0.22564313294306,2.07784468835358
outageNoLidar,26.3,0.200186204824658,2.03942386480117
outageNoLidar,26.4,0.200682639674133,2.05985186029136
outageNoLidar,26.5,0.20096044356554,2.06509504772303
outageNoLidar,26.6,0.200853189421592,2.0701821341488
outageNoLidar,26.7,0.230416165361446,2.05552286510282
outageNoLidar,26.8,0.203983064794553,2.0495792880965
outageNoLidar,26.9,0.203310051178873,2.06420307626848
outageNoLidar,27,0.229590428317966,2.06279017603697
outageNoLidar,27.1,0.229638745025756,2.06438382514737
outageNoLidar,27.2,0.203176750927724,2.08520045332805
outageNoLidar,27.3,0.230013631311333,2.07717354914748
outageNoLidar,27.4,0.204017248494027,2.09437863329521
outageNoLidar,27.5,0.205151248226625,2.09313260049717
outageNoLidar,27.6,0.207755601639138,2.09515407622773
outageNoLidar,27.7,0.234766044993155,2.06909894723774
outageNoLidar,27.8,0.20678211059113,2.11622493323418
outageNoLidar,27.9,0.231934166435466,2.09967177431243
outageNoLidar,28,0.234990112228809,2.11931433742919
outageNoLidar,28.1,0.20888392468369,2.13929611813618
outageNoLidar,28.2,0.236912864888043,2.10712909923453
outageNoLidar,28.3,0.208099115228572,2.14892067911462
outageNoLidar,28.4,0.234919843261795,2.17641369386745
outageNoLidar,28.5,0.235153607820897,2.19863604286987
outageNoLidar,28.6,0.235875476229289,2.1632410610841
outageNoLidar,28.7,0.242285812348622,2.18508880073696
outageNoLidar,28.8,0.214105811139805,2.17296052233485
outageNoLidar,28.9,0.213028656401399,2.18824032631453
outageNoLidar,29,0.21141316439917,2.19053481883823
outageNoLidar,29.1,0.236443180420842,2.1876326357336
outageNoLidar,29.2,0.232959629305742,2.21266020513663
outageNoLidar,29.3,0.20639784284,2.23949133683327
outageNoLidar,29.4,0.206302505449868,2.22007099617983
outageNoLidar,29.5,0.232338326853622,2.2140991450401
outageNoLidar,29.6,0.202638039862746,2.22551999263292
outageNoLidar,29.7,0.228848825012157,2.23240693654231
outageNoLidar,29.8,0.202522986582338,2.2445205220432
outageNoLidar,29.9,0.200970027362608,2.24630545493927
outageNoLidar,30,0.200294867988209,2.23539386167695
outageNoLidar,30.1,0.222520865885713,2.25365688719278
outageNoLidar,30.2,0.220808172719404,2.25199182949055
outageNoLidar,30.3,0.19659969936953,2.26298083697783
outageNoLidar,30.4,0.22130430282132,2.27570968953468
outageNoLidar,30.5,0.198073857099731,2.25854933781751
outageNoLidar,30.6,0.196547814505472,2.26668789011
outageNoLidar,30.7,0.219728641025494,2.27854201927371
outageNoLidar,30.8,0.195282737923112,2.28235415103137
outageNoLidar,30.9,0.219424321077583,2.28752238867809
outageNoLidar,31,0.196982853176422,2.25826606197854
outageNoLidar,31.1,0.197453977780615,2.24334904022199
outageNoLidar,31.2,0.19751087265636,2.22577577030019
outageNoLidar,31.3,0.224180387526756,2.28388466769556
outageNoLidar,31.4,0.200149658581717,2.28314944428027
outageNoLidar,31.5,0.201294845621653,2.31773548369927
outageNoLidar,31.6,0.25048299031203,2.32630344437592
outageNoLidar,31.7,0.383182726072678,2.32627637320291
outageNoLidar,31.8,0.284792471664918,2.33681828165898
outageNoLidar,31.9,0.287675008521638,2.32895093707282
outageNoLidar,32,0.238162207563311,2.32678902888768
outageNoLidar,32.1,0.206898526703609,2.329160881349
outageNoLidar,32.2,0.178140543667247,2.33380288403931
outageNoLidar,32.3,0.181439972904637,2.33831957775105
outageNoLidar,32.4,0.191414772160057,2.33691344967266
outageNoLidar,32.5,0.226983220708861,2.32433513890775
outageNoLidar,32.6,0.222990111350118,2.32671201475878
outageNoLidar,32.7,0.323446821652335,2.36707629024392
outageNoLidar,32.8,0.293783954286779,2.32273416932859
outageNoLidar,32.9,0.251678401969245,2.37210794638405
outageNoLidar,33,0.244062079975542,2.36728036949301
outageNoLidar,33.1,0.206381659030202,2.28610402308315
outageNoLidar,33.2,0.175032285335283,2.35000138081903
outageNoLidar,33.3,0.193760632066399,2.36507723783136
outageNoLidar,33.4,0.186974689101898,2.33213638155349
outageNoLidar,33.5,0.198879172223344,2.33361369050751
outageNoLidar,33.6,0.208753233506512,2.34565069394045
outageNoLidar,33.7,0.243899949091674,2.31735469889438
outageNoLidar,33.8,0.243928813384542,2.35638689046263
outageNoLidar,33.9,0.240545551445381,2.37896308639485
outageNoLidar,34,0.207443567156466,2.40061361269152
outageNoLidar,34.1,0.204036647985613,2.40211274215681
outageNoLidar,34.2,0.228593726453511,2.41189171773294
outageNoLidar,34.3,0.227264586822864,2.40071304527728
outageNoLidar,34.4,0.201061200209537,2.3940280914612
outageNoLidar,34.5,0.200811134385146,2.41135136787321
outageNoLidar,34.6,0.226762165464074,2.40221184922456
outageNoLidar,34.7,0.201829828230919,2.41500584829005
outageNoLidar,34.8,0.228612643366707,2.39670200770336
outageNoLidar,34.9,0.202014578713129,2.3860026678809
outageNoLidar,35,0.228910592339641,2.37290804766703
outageNoLidar,35.1,0.228206463386533,2.37333477606291
outageNoLidar,35.2,0.201924402560531,2.38842315080549
outageNoLidar,35.3,0.229195164724811,2.3865726702971
outageNoLidar,35.4,0.2028962060654,2.38760042924155
outageNoLidar,35.5,0.202806292671018,2.39135401113584
outageNoLidar,35.6,0.203833452025895,2.4026157274247
outageNoLidar,35.7,0.209120714514613,2.42525558904254
outageNoLidar,35.8,0.239591372656687,2.41745553819546
outageNoLidar,35.9,0.237872462720761,2.41115311531318
outageNoLidar,36,0.206715097231091,2.40200672195195
outageNoLidar,36.1,0.204225219434277,2.3880124212951
outageNoLidar,36.2,0.23047715949118,2.38509092820234
outageNoLidar,36.3,0.229166236881578,2.38215059369172
outageNoLidar,36.4,0.20237280583872,2.36102549165778
outageNoLidar,36.5,0.202683951146673,2.34188774543837
outageNoLidar,36.6,0.211534099282349,2.33243554092441
outageNoLidar,36.7,0.233424915248431,2.32806861321592
outageNoLidar,36.8,0.280257969787939,2.32149213033621
outageNoLidar,36.9,0.270430051945559,2.31430798018715
outageNoLidar,37,0.255313754040216,2.31104254628751
outageNoLidar,37.1,0.209300636315019,2.3268765636644
outageNoLidar,37.2,0.202339355505363,2.27714510058233
outageNoLidar,37.3,0.22216625970527,2.29096611998538
outageNoLidar,37.4,0.222778134998261,2.28441870718997
outageNoLidar,37.5,0.199764084402395,2.25918725114376
outageNoLidar,37.6,0.227502637470812,2.26568334109309
outageNoLidar,37.7,0.194901612515403,2.25091020849953
outageNoLidar,37.8,0.218045988611025,2.2548277227637
outageNoLidar,37.9,0.220486963770791,2.24374728000655
outageNoLidar,38,0.200027981110314,2.24241611659149
outageNoLidar,38.1,0.20281199495352,2.23840169771275
outageNoLidar,38.2,0.233592631202133,2.23537868743256
outageNoLidar,38.3,0.23492149358619,2.26120593936345
outageNoLidar,38.4,0.207304942267629,2.26207269014099
outageNoLidar,38.5,0.235508907467616,2.22515587238493
outageNoLidar,38.6,0.232039841167357,2.23900231326312
outageNoLidar,38.7,0.195608356706155,2.23535052065722
outageNoLidar,38.8,0.216057783943904,2.23051671600145
outageNoLidar,38.9,0.216349117386092,2.24467181778433
outageNoLidar,39,0.220607133275563,2.23494738519289
outageNoLidar,39.1,0.199174285114696,2.24368566060825
outageNoLidar,39.2,0.202163027238814,2.21929509099291
outageNoLidar,39.3,0.231780946539095,2.21402283555828
outageNoLidar,39.4,0.231569548390628,2.22291758051996
outageNoLidar,39.5,0.202743462499922,2.21688325800214
outageNoLidar,39.6,0.228929211653097,2.21051824170838
outageNoLidar,39.7,0.202684322272906,2.18614965347257
outageNoLidar,39.8,0.231053341487145,2.19967282525178
outageNoLidar,39.9,0.228775636001614,2.2018987776846
outageNoLidar,40,0.199595239468293,2.18727138846315
outageNoLidar,40.1,0.223526922499206,2.17109437009834
outageNoLidar,40.2,0.221378558079535,2.17591128027267
outageNoLidar,40.3,0.216739614159122,2.16462138659769
outageNoLidar,40.4,0.20914896341281,2.16063562098902
outageNoLidar,40.5,0.198733958304696,2.15442776318597
outageNoLidar,40.6,0.184374485866911,2.13780121450826
outageNoLidar,40.7,0.170698397880965,2.10925688391697
outageNoLidar,40.8,0.155005509527822,2.0958845798308
outageNoLidar,40.9,0.140557814764505,2.07933630417898
outageNoLidar,41,0.129276866260039,2.07169442826589
outageNoLidar,41.1,0.130576012541859,2.09669408024485
outageNoLidar,41.2,0.141784407275819,2.11346642728482
outageNoLidar,41.3,0.164104234489853,2.08407239076071
outageNoLidar,41.4,0.194772536408931,2.10209326092969
outageNoLidar,41.5,0.233332944810229,2.08857041146321
outageNoLidar,41.6,0.277569767724155,2.07582393268762
outageNoLidar,41.7,0.327494093157793,2.07724546553423
outageNoLidar,41.8,0.38139191794402,2.02718710878759
outageNoLidar,41.9,0.438343840396755,2.01578314145617
outageNoLidar,42,0.498658597090742,2.01421724417332
outageNoLidar,42.1,0.561812866500033,2.02481814254617
outageNoLidar,42.2,0.626223341151605,2.03594756367232
outageNoLidar,42.3,0.692336277457964,2.03243078568454
outageNoLidar,42.4,0.759571497414032,2.03539091121945
outageNoLidar,42.5,0.828506903680215,1.99593639967804
outageNoLidar,42.6,0.898495843032199,2.02350434401596
outageNoLidar,42.7,0.968795931171393,2.01329052655849
outageNoLidar,42.8,1.03978447158264,2.03583298955912
outageNoLidar,42.9,1.11080045989462,2.02479577466673
outageNoLidar,43,1.18188402489454,1.99665253675469
outageNoLidar,43.1,1.25455621578463,1.9748130233744
outageNoLidar,43.2,1.32753903749259,1.99278895753392
outageNoLidar,43.3,1.40131155763364,1.97905665816433
outageNoLidar,43.4,1.47648467805776,1.97714834531023
outageNoLidar,43.5,1.55301199767089,1.95258098101478
outageNoLidar,43.6,1.62953919687006,1.95201362765875
outageNoLidar,43.7,1.70604123946328,1.93428310545513
outageNoLidar,43.8,1.78227462592169,1.94312323556235
outageNoLidar,43.9,1.8610553536996,1.93537156489241
outageNoLidar,44,1.94132826928253,1.91949758171423
outageNoLidar,44.1,2.02395262970956,1.91708946023162
outageNoLidar,44.2,2.10804470218382,1.89004346541902
outageNoLidar,44.3,2.19496288164217,1.89420989633234
outageNoLidar,44.4,2.28220474483219,1.89159773516585
outageNoLidar,44.5,2.37147581411599,1.86900476371431
outageNoLidar,44.6,2.46397322213549,1.86605818867224
outageNoLidar,44.7,2.55830175280291,1.86036276012936
outageNoLidar,44.8,2.6561306266281,1.84657957584742
outageNoLidar,44.9,2.75770429051212,1.83873212729614
outageNoLidar,45,2.8638565910417,1.83008845730453
outageNoLidar,45.1,2.97462057527948,1.8373342678095
outageNoLidar,45.2,3.08977207628498,1.81944547192481
outageNoLidar,45.3,3.20970017616822,1.82449099162584
outageNoLidar,45.4,3.33355747565498,1.78723014175599
outageNoLidar,45.5,3.4622700550758,1.75739757920119
outageNoLidar,45.6,3.59824104001661,1.76275966830199
outageNoLidar,45.7,3.73907550049555,1.77532030128813
outageNoLidar,45.8,3.88833908783584,1.80510426450201
outageNoLidar,45.9,4.04348640927611,1.78769739252562
outageNoLidar,46,4.20449603844884,1.7712392289751
outageNoLidar,46.1,4.37019374233707,1.76013862304755
outageNoLidar,46.2,4.54057978459037,1.753371205497
outageNoLidar,46.3,4.71727397763203,1.7374100412837
outageNoLidar,46.4,4.90107899026836,1.74393206711643
outageNoLidar,46.5,5.09158911005985,1.74824631449031
outageNoLidar,46.6,5.2867833903258,1.73224915581687
outageNoLidar,46.7,5.484211551965,1.73035485776483
outageNoLidar,46.8,5.68717367417481,1.70636250527504
outageNoLidar,46.9,5.89643624807845,1.69186467250553
outageNoLidar,47,6.10994562871688,1.67854022541801
outageNoLidar,47.1,6.32915747549235,1.67195134116299
outageNoLidar,47.2,6.55396354063567,1.652270234128
outageNoLidar,47.3,6.78483606889153,1.65676902773872
outageNoLidar,47.4,7.01987551803058,1.65949805104033
outageNoLidar,47.5,7.25879457145321,1.64926318235603
outageNoLidar,47.6,7.50403471331687,1.63994505504062
outageNoLidar,47.7,7.75399403077226,1.61765998283278
outageNoLidar,47.8,8.00854867772818,1.59267343348202
outageNoLidar,47.9,8.26857149858996,1.56776956681868
outageNoLidar,48,8.53305620219665,1.56282009843314
outageNoLidar,48.1,8.8021483864474,1.56236688887571
outageNoLidar,48.2,9.07541063596652,1.55329370106637
outageNoLidar,48.3,9.35199283790839,1.53742754633568
outageNoLidar,48.4,9.63238157534685,1.51159708894553
outageNoLidar,48.5,9.9170437314845,1.47561282248138
outageNoLidar,48.6,10.205810508128,1.50727112756095
outageNoLidar,48.7,10.4992068450618,1.47280178296296
outageNoLidar,48.8,10.7965087619983,1.42322513454668
outageNoLidar,48.9,11.0990298919404,1.47907364587254
outageNoLidar,49,11.4047159312167,1.46634074267895
outageNoLidar,49.1,11.7129261196158,1.44818729298417
outageNoLidar,49.2,12.0238211938119,1.42534634175096
outageNoLidar,49.3,12.3395335439379,1.40262044958661
outageNoLidar,49.4,12.6587269129125,1.35734925046147
outageNoLidar,49.5,12.983004834939,1.36572748648403
outageNoLidar,49.6,13.3104990107166,1.36683576530424
outageNoLidar,49.7,13.6407676943918,1.35794756144503
outageNoLidar,49.8,13.9726285198202,1.32864713838254
outageNoLidar,49.9,14.3086981969813,1.30317227649202
outageNoLidar,50,14.6490048344283,1.27832750784096
outageNoLidar,50.1,14.9912109691393,1.28138267497667
outageNoLidar,50.2,15.3358491682987,1.29062810314054
outageNoLidar,50.3,15.6840858504995,1.17991403756851
outageNoLidar,50.4,16.0367064896689,1.17561562579025
outageNoLidar,50.5,16.3922297903777,1.16139733435196
outageNoLidar,50.6,16.751014789491,1.1831681940998
outageNoLidar,50.7,17.1117965112992,1.17602098140337
outageNoLidar,50.8,17.472533532241,1.1444482490724
outageNoLidar,50.9,17.8347467408769,1.1209975302616
outageNoLidar,51,18.1987769172894,1.07633021888613
outageNoLidar,51.1,18.5639443564869,1.07443670104628
outageNoLidar,51.2,18.9296984643958,1.06579693917096
outageNoLidar,51.3,19.2965230294969,1.06335992869716
outageNoLidar,51.4,19.6645438803885,1.0450064245084
outageNoLidar,51.5,20.0331208472318,1.0329714275079
outageNoLidar,51.6,20.3993302692439,1.0197390946542
outageNoLidar,51.7,20.763741208252,0.979430891066058
outageNoLidar,51.8,21.1265513703037,0.943577402973214
outageNoLidar,51.9,21.4898496652447,0.910750732615793
outageNoLidar,52,21.8522289758581,0.898053605047355
outageNoLidar,52.1,22.2147675129221,0.924761783977916
outageNoLidar,52.2,22.5764015688249,0.902110789245006
outageNoLidar,52.3,22.9348896479627,0.899480151707051
outageNoLidar,52.4,23.2910951837328,0.905976429075591
outageNoLidar,52.5,23.6456695286512,0.842576958892804
outageNoLidar,52.6,23.9984969528854,0.875830901853948
outageNoLidar,52.7,24.347646038165,0.849221254965626
outageNoLidar,52.8,24.6962088898746,0.842349092282394
outageNoLidar,52.9,25.0418806285797,0.84062638702023
outageNoLidar,53,25.384450826696,0.836053205883095
outageNoLidar,53.1,25.7242812805413,0.823006564493461
outageNoLidar,53.2,26.059285149959,0.830974888670446
outageNoLidar,53.3,26.3908902445614,0.847092852245111
outageNoLidar,53.4,26.7168132108856,0.819536015660819
outageNoLidar,53.5,27.0372813692614,0.789113014753009
outageNoLidar,53.6,27.3528570134217,0.786629011779826
outageNoLidar,53.7,27.6637606958129,0.749472494620733
outageNoLidar,53.8,27.9711434327716,0.75547978272741
outageNoLidar,53.9,28.2763097624475,0.773357435793096
outageNoLidar,54,28.5770850404283,0.762042718501652
outageNoLidar,54.1,28.874192015825,0.77425375093676
outageNoLidar,54.2,29.1657648023711,0.759929141036777
outageNoLidar,54.3,29.453372155691,0.752685655464711
outageNoLidar,54.4,29.7371306604419,0.73793728465597
outageNoLidar,54.5,30.0178630738771,0.740562616604341
outageNoLidar,54.6,30.2944222874234,0.736681989976611
outageNoLidar,54.7,30.5680166272093,0.727712243029559
outageNoLidar,54.8,30.8376590226725,0.721167124539035
outageNoLidar,54.9,31.1049463444017,0.710965520843633
outageNoLidar,55,31.3689570536878,0.729227504614073
outageNoLidar,55.1,31.6289375359149,0.721208194397588
outageNoLidar,55.2,31.8841962394218,0.719159640454888
outageNoLidar,55.3,32.1358534630793,0.720893063722108
outageNoLidar,55.4,32.3830723890314,0.70848436928912
outageNoLidar,55.5,32.6261251039973,0.70275639363681
outageNoLidar,55.6,32.8669039268031,0.708010035173806
outageNoLidar,55.7,33.1051422907888,0.719610228347825
outageNoLidar,55.8,33.3405601367919,0.711657084989211
outageNoLidar,55.9,33.5730617120169,0.727282263206786
outageNoLidar,56,33.8021597004675,0.71668323654679
outageNoLidar,56.1,34.0287939150064,0.698856252553154
outageNoLidar,56.2,34.2520121397877,0.725403434118459
outageNoLidar,56.3,34.4722682484603,0.707777686250888
outageNoLidar,56.4,34.6898291343,0.69143230516259
outageNoLidar,56.5,34.9056314451411,0.671486868467854
outageNoLidar,56.6,35.1216210841113,0.690578784013691
outageNoLidar,56.7,35.3343127357804,0.709983145805853
outageNoLidar,56.8,35.546571830247,0.728171118574501
outageNoLidar,56.9,35.7570506899281,0.725240542914235
outageNoLidar,57,35.9657727097334,0.732521146254168
outageNoLidar,57.1,36.1731356714892,0.736386892537969
outageNoLidar,57.2,36.3792306718456,0.7457998974644
outageNoLidar,57.3,36.5844094908681,0.745794182698899
outageNoLidar,57.4,36.7886553160039,0.751442627678033
outageNoLidar,57.5,36.9926372239224,0.74060744995012
outageNoLidar,57.6,37.195890071845,0.744942766906952
outageNoLidar,57.7,37.3991178587787,0.730276115903664
outageNoLidar,57.8,37.6023494512857,0.73685581756934
outageNoLidar,57.9,37.8051783013197,0.722546400384963
outageNoLidar,58,38.0085057411764,0.717736421240064
outageNoLidar,58.1,38.2119528673964,0.71386268359673
outageNoLidar,58.2,38.4165479834553,0.737159186876142
outageNoLidar,58.3,38.6221787889593,0.722461985776402
outageNoLidar,58.4,38.8279053746714,0.723646047952175
outageNoLidar,58.5,39.0350704802047,0.723339666837235
outageNoLidar,58.6,39.2445311513098,0.725577444709262
outageNoLidar,58.7,39.455699139721,0.725981226980836
outageNoLidar,58.8,39.6693855169807,0.727164529924289
outageNoLidar,58.9,39.8855207853954,0.739552593047131
outageNoLidar,59,40.1032923386714,0.75308845824063
outageNoLidar,59.1,40.3233365006302,0.761993355226378
outageNoLidar,59.2,40.5458469360257,0.763033747972405
outageNoLidar,59.3,40.7713387609091,0.770676031712259
outageNoLidar,59.4,41.0008115111153,0.774548778953053
outageNoLidar,59.5,41.2340053787182,0.773289474070001
outageNoLidar,59.6,41.4746043425029,0.780058467306765
outageNoLidar,59.7,41.7313914526582,0.765269827854668
outageNoLidar,59.8,41.9932216573429,0.762255398704273
outageNoLidar,59.9,42.2585714107352,0.77622703252123
outageNoLidar,60,42.5300167713631,0.7751244787335
outageNoLidar,60.1,30.7554892302928,0.781462370371503
outageNoLidar,60.2,9.35175070857203,0.876024057646726
outageNoLidar,60.3,8.79205863567406,0.97112008474465
outageNoLidar,60.4,14.9645990344486,1.03817790974827
outageNoLidar,60.5,15.8577850184278,1.13409671724342
outageNoLidar,60.6,11.9377325348822,1.22437956293359
outageNoLidar,60.7,6.08495875780637,1.17992919670363
outageNoLidar,60.8,1.10551460990979,1.09644633279272
outageNoLidar,60.9,3.84105884004772,1.02655387371463
outageNoLidar,61,4.25642919761588,0.957041942750359
outageNoLidar,61.1,3.90633407711623,0.936425113503988
outageNoLidar,61.2,3.56916627050782,0.941056873309766
outageNoLidar,61.3,1.40087641695205,0.986809997795618
outageNoLidar,61.4,0.396205343771324,1.05358129435572
outageNoLidar,61.5,1.09848492194591,1.11703413223924
outageNoLidar,61.6,1.27244816044207,1.16661931810998
outageNoLidar,61.7,1.40914236746753,1.17326254889335
outageNoLidar,61.8,0.634327431037615,1.21157420271927
outageNoLidar,61.9,0.291299514135724,1.21856809090866
outageNoLidar,62,0.109719138172611,1.23197954702712
outageNoLidar,62.1,0.330661532826493,1.24749294424459
outageNoLidar,62.2,0.336091019048581,1.29440244300013
outageNoLidar,62.3,0.158619871911918,1.30690060556106
outageNoLidar,62.4,0.119911299356442,1.32789349712313
outageNoLidar,62.5,0.146255601952575,1.34256406753636
outageNoLidar,62.6,0.233492142965155,1.33489494689789
outageNoLidar,62.7,0.26024651953655,1.33957473775584
outageNoLidar,62.8,0.205632223423158,1.35440024236377
outageNoLidar,62.9,0.178449222387646,1.33090913839782
outageNoLidar,63,0.169355454059506,1.35429803785153
outageNoLidar,63.1,0.143636860896785,1.38675919157501
outageNoLidar,63.2,0.12535996292035,1.34335519043261
outageNoLidar,63.3,0.133421847581966,1.34084231145592
outageNoLidar,63.4,0.130703218504083,1.31085049855914
outageNoLidar,63.5,0.13795834831915,1.29732067080815
outageNoLidar,63.6,0.144981068415131,1.29165757961806
outageNoLidar,63.7,0.169019049226064,1.27984414418881
outageNoLidar,63.8,0.155216993622563,1.26018074930383
outageNoLidar,63.9,0.176336201156962,1.24562088920416
outageNoLidar,64,0.157225486447973,1.24004164172812
outageNoLidar,64.1,0.156698831225205,1.2331087910743
outageNoLidar,64.2,0.157159330786271,1.23561730356051
outageNoLidar,64.3,0.177938858442821,1.22025926232231
outageNoLidar,64.4,0.159020576518371,1.21214607241836
outageNoLidar,64.5,0.160593877129615,1.22036886716312
outageNoLidar,64.6,0.161673635805359,1.2370099330503
outageNoLidar,64.7,0.187026097871161,1.24954697584113
outageNoLidar,64.8,0.166073738924801,1.24093922863822
outageNoLidar,64.9,0.165766116212192,1.22972522052337
outageNoLidar,65,0.165958195682274,1.24060876708807
outageNoLidar,65.1,0.188210482114456,1.21393681110474
outageNoLidar,65.2,0.188293765360132,1.19857814182263
outageNoLidar,65.3,0.166785456789219,1.19007770558512
outageNoLidar,65.4,0.189374171428659,1.19251702451136
outageNoLidar,65.5,0.167752972927695,1.19476015622738
outageNoLidar,65.6,0.169772720167148,1.18612801680208
outageNoLidar,65.7,0.172179379307828,1.18622903031968
outageNoLidar,65.8,0.172541920316091,1.1785149823599
outageNoLidar,65.9,0.194794650647099,1.18338916779035
outageNoLidar,66,0.170744152142246,1.18547184983287
outageNoLidar,66.1,0.169987288112182,1.18623666959821
outageNoLidar,66.2,0.170427240284037,1.20080070061338
outageNoLidar,66.3,0.192606574590251,1.16949666539331
outageNoLidar,66.4,0.193275599461003,1.18104120305441
outageNoLidar,66.5,0.170616604331217,1.19172952004318
outageNoLidar,66.6,0.169544502177357,1.21063738426072
outageNoLidar,66.7,0.191778623655543,1.21139391398688
outageNoLidar,66.8,0.170023057796217,1.21770415024964
outageNoLidar,66.9,0.191763458215894,1.20691660342293
outageNoLidar,67,0.170289079562461,1.19257102796821
outageNoLidar,67.1,0.190690802578118,1.19562128562305
outageNoLidar,67.2,0.189707874575931,1.20251987292584
outageNoLidar,67.3,0.168883934976961,1.19806256164196
outageNoLidar,67.4,0.169716957657501,1.17794481064341
outageNoLidar,67.5,0.191419228920821,1.15989238769888
outageNoLidar,67.6,0.169043007246976,1.15728794220911
outageNoLidar,67.7,0.194869890282432,1.17361256522086
outageNoLidar,67.8,0.174817573848529,1.17513949317296
outageNoLidar,67.9,0.197309135189675,1.17906929536127
outageNoLidar,68,0.196273918563621,1.14538138105776
outageNoLidar,68.1,0.195450776442729,1.14044769914718
outageNoLidar,68.2,0.173204385120682,1.12704011655617
outageNoLidar,68.3,0.172762620517082,1.12839538640876
outageNoLidar,68.4,0.194798606291951,1.11001199516875
outageNoLidar,68.5,0.195113053248167,1.1007418507735
outageNoLidar,68.6,0.174878753408011,1.09427458838299
outageNoLidar,68.7,0.198768417405787,1.09961945873853
outageNoLidar,68.8,0.176148250704495,1.09626135968504
outageNoLidar,68.9,0.197598408823273,1.09013581156718
outageNoLidar,69,0.175084823499378,1.08458406907052
outageNoLidar,69.1,0.17458394785553,1.05035139866619
outageNoLidar,69.2,0.173502050756453,1.03625835451848
outageNoLidar,69.3,0.192411012303492,1.03547895488195
outageNoLidar,69.4,0.190421118716762,1.05015994770287
outageNoLidar,69.5,0.168681078671046,1.06066209726767
outageNoLidar,69.6,0.18840174287649,1.05501414521572
outageNoLidar,69.7,0.171859424805324,1.04780440990422
outageNoLidar,69.8,0.193282433641835,1.04289581440751
outageNoLidar,69.9,0.19220472577436,1.05125913659971
outageNoLidar,70,0.170580398100358,1.05353986525959
outageNoLidar,70.1,0.169470331570719,1.05085049933192
outageNoLidar,70.2,0.188528862266966,1.0330394344832
outageNoLidar,70.3,0.187946497851939,1.05754283332169
outageNoLidar,70.4,0.168415098750595,1.03507632988538
outageNoLidar,70.5,0.188178434813016,1.02029378874197
outageNoLidar,70.6,0.187958612391167,1.02533884594514
outageNoLidar,70.7,0.170335436522093,1.02455343938908
outageNoLidar,70.8,0.191466035153916,1.01044435557918
outageNoLidar,70.9,0.19120355969596,1.01444872775588
outageNoLidar,71,0.169726144731435,1.01452368376689
outageNoLidar,71.1,0.1886838951803,1.01270105703829
outageNoLidar,71.2,0.168253931526862,1.03846844644882
outageNoLidar,71.3,0.16820148162824,1.02137140411419
outageNoLidar,71.4,0.168921551371561,1.04678249614583
outageNoLidar,71.5,0.189874887511253,1.06505054198895
outageNoLidar,71.6,0.187852937926392,1.08282907088278
outageNoLidar,71.7,0.169920834083746,1.1167279294951
outageNoLidar,71.8,0.190079075155232,1.12908204425089
outageNoLidar,71.9,0.168004384371627,1.16131192310388
outageNoLidar,72,0.187602235694754,1.1620066627419
outageNoLidar,72.1,0.186882139416733,1.15358910240278
outageNoLidar,72.2,0.187676210320096,1.15149650488332
outageNoLidar,72.3,0.166274790026173,1.15500443897486
outageNoLidar,72.4,0.183287463295557,1.17927687466601
outageNoLidar,72.5,0.162839209687081,1.201986639314
outageNoLidar,72.6,0.161572861589045,1.18609482356081
outageNoLidar,72.7,0.184787980408378,1.19105054288227
outageNoLidar,72.8,0.165935283824524,1.20367102885239
outageNoLidar,72.9,0.164963557630201,1.13801204794034
outageNoLidar,73,0.183524802881818,1.17639557436985
outageNoLidar,73.1,0.181765467293383,1.16335392926634
outageNoLidar,73.2,0.162185192379939,1.15780039404385
outageNoLidar,73.3,0.180912688385599,1.16650356259414
outageNoLidar,73.4,0.162248166236799,1.1619956689391
outageNoLidar,73.5,0.162501151852965,1.16426595781839
outageNoLidar,73.6,0.163005413469221,1.16844314670701
outageNoLidar,73.7,0.185221487839166,1.19600730952856
outageNoLidar,73.8,0.165299140061365,1.21304963403514
outageNoLidar,73.9,0.185479257490899,1.22231288388746
outageNoLidar,74,0.163602172810803,1.21986528703177
outageNoLidar,74.1,0.162403519038677,1.23633897407955
outageNoLidar,74.2,0.16242164604649,1.23522710435035
outageNoLidar,74.3,0.181489540962821,1.23181272345766
outageNoLidar,74.4,0.180609155436002,1.23052166224286
outageNoLidar,74.5,0.15986266438342,1.23734463672329
outageNoLidar,74.6,0.17985958766381,1.22910407289324
outageNoLidar,74.7,0.160528657756189,1.21133780690789
outageNoLidar,74.8,0.161028310870494,1.21742182508215
outageNoLidar,74.9,0.180493452834873,1.18436059182993
