frame,time,mode,fullPose,directionalPose,measurementType,reason,mappingErrorM,pvaErrorM,yawErrorDeg,candidateMappingErrorM,sourceComponents,registrationSeconds
47,4.5683208422274,per_frame_negative,1,0,fullPose,accepted,0.0410493220507376,0.0273542332572975,0.069727807606226,0.0410493220507376,21,0.021542
47,4.5683208422274,per_frame_zero,1,0,fullPose,accepted,0.0410518745052016,0.0273567738151625,0.0697329309617437,0.0410518745052016,21,0.019756
47,4.5683208422274,lidar_only_recursive,1,0,fullPose,accepted,0.041053744040331,0.0273586288886048,0.0697339431422034,0.041053744040331,21,0.019725
48,4.69414388308581,per_frame_positive,1,0,fullPose,accepted,0.0384014089147379,0.0285117227423558,0.0686964438605832,0.0384014089147379,28,0.02148
48,4.69414388308581,per_frame_negative,1,0,fullPose,accepted,0.0384082474839217,0.0285176043677978,0.0686663023265955,0.0384082474839217,28,0.021437
48,4.69414388308581,per_frame_zero,1,0,fullPose,accepted,0.0384014584952956,0.0285115997043588,0.0686953490586764,0.0384014584952956,28,0.019852
48,4.69414388308581,lidar_only_recursive,1,0,fullPose,accepted,0.0384014032425405,0.0285117170533952,0.0686964592299649,0.0384014032425405,28,0.020745
49,4.80012412626773,per_frame_positive,1,0,fullPose,accepted,0.0606558572538734,0.062535149474656,0.0609926538408241,0.0606558572538734,23,0.021273
49,4.80012412626773,per_frame_negative,1,0,fullPose,accepted,0.00902854896490559,0.00973097434400062,-0.0147755349964466,0.00902854896490559,23,0.022805
49,4.80012412626773,per_frame_zero,1,0,fullPose,accepted,0.00902740088852008,0.00972965812620975,-0.0147709056682182,0.00902740088852008,23,0.019286
49,4.80012412626773,lidar_only_recursive,1,0,fullPose,accepted,0.00902816774869303,0.00973032481762538,-0.0147734540369714,0.00902816774869303,23,0.019002
50,4.90081137669491,per_frame_positive,1,0,fullPose,accepted,0.0621913457862011,0.0628292671484589,0.068038204855149,0.0621913457862011,21,0.019645
50,4.90081137669491,per_frame_negative,1,0,fullPose,accepted,0.0621950695463506,0.062832980107073,0.0680104365036141,0.0621950695463506,21,0.022624
50,4.90081137669491,per_frame_zero,1,0,fullPose,accepted,0.0207296220155445,0.0213235460829469,-0.0131900201487807,0.0207296220155445,21,0.021378
50,4.90081137669491,lidar_only_recursive,1,0,fullPose,accepted,0.0207299514025876,0.0213238770911734,-0.0131896900088077,0.0207299514025876,21,0.019193
51,4.99950595995465,per_frame_positive,1,0,fullPose,accepted,0.0219030212095157,0.0239197904621721,0.0848901518306655,0.0219030212095157,20,0.018484
51,4.99950595995465,per_frame_negative,1,0,fullPose,accepted,0.021906077406378,0.0239228752816938,0.0848828449600609,0.021906077406378,20,0.021506
51,4.99950595995465,per_frame_zero,1,0,fullPose,accepted,0.0219029894776134,0.0239198545462743,0.084868901111757,0.0219029894776134,20,0.01839
51,4.99950595995465,lidar_only_recursive,1,0,fullPose,accepted,0.0219061055623978,0.0239229046889188,0.0848826417155687,0.0219061055623978,20,0.018927
52,5.09931421444968,per_frame_positive,1,0,fullPose,accepted,0.0174910010505379,0.0190477669997715,-0.0386868383103418,0.0174910010505379,24,0.021128
52,5.09931421444968,per_frame_negative,1,0,fullPose,accepted,0.0174902767077618,0.0190468967044241,-0.0387016438541377,0.0174902767077618,24,0.024811
52,5.09931421444968,per_frame_zero,1,0,fullPose,accepted,0.0174903101109393,0.0190470197058095,-0.0386894996154265,0.0174903101109393,24,0.019649
52,5.09931421444968,lidar_only_recursive,1,0,fullPose,accepted,0.0174907290695433,0.0190475085530396,-0.0386809275046485,0.0174907290695433,24,0.019613
53,5.1988879640878,per_frame_positive,1,0,fullPose,accepted,0.027267999375106,0.023324545569526,0.0929906482676631,0.027267999375106,19,0.020652
53,5.1988879640878,per_frame_negative,1,0,fullPose,accepted,0.0297539290376571,0.0258212606469493,0.0949237774374028,0.0297539290376571,19,0.022769
53,5.1988879640878,per_frame_zero,1,0,fullPose,accepted,0.0272696937427373,0.0233262502827235,0.092977163511105,0.0272696937427373,19,0.018617
53,5.1988879640878,lidar_only_recursive,1,0,fullPose,accepted,0.0272688679743978,0.0233254155893104,0.0929871683615922,0.0272688679743978,19,0.019532
54,5.29900489047013,per_frame_positive,1,0,fullPose,accepted,0.0787331808653052,0.0819236057361525,0.119513661840225,0.0787331808653052,19,0.019873
54,5.29900489047013,per_frame_negative,1,0,fullPose,accepted,0.0787451076682733,0.08193562371749,0.119494027485134,0.0787451076682733,19,0.022635
54,5.29900489047013,per_frame_zero,1,0,fullPose,accepted,0.0406689225025294,0.0435690267225652,0.0423135595720414,0.0406689225025294,19,0.018199
54,5.29900489047013,lidar_only_recursive,1,0,fullPose,accepted,0.040668348937698,0.0435684443352274,0.0423141558047251,0.040668348937698,19,0.019578
55,5.40014436642576,per_frame_positive,1,0,fullPose,accepted,0.0743132245286073,0.0758393365472046,0.103270498002344,0.0743132245286073,16,0.018564
55,5.40014436642576,per_frame_negative,1,0,fullPose,accepted,0.0290692515723963,0.0294791126093632,-0.0017644193530845,0.0290692515723963,16,0.021785
55,5.40014436642576,per_frame_zero,1,0,fullPose,accepted,0.0290671647742695,0.0294770129960278,-0.00173710287025572,0.0290671647742695,16,0.018491
55,5.40014436642576,lidar_only_recursive,1,0,fullPose,accepted,0.0743155451957248,0.075841637463322,0.103261359926542,0.0743155451957248,16,0.018576
56,5.49940828761358,per_frame_positive,1,0,fullPose,accepted,0.0574080884081555,0.059230270142979,0.0483891099034699,0.0574080884081555,16,0.023317
56,5.49940828761358,per_frame_negative,1,0,fullPose,accepted,0.624758525068879,0.6254010819625,-1.80673026582757,0.624758525068879,16,0.018928
56,5.49940828761358,per_frame_zero,1,0,fullPose,accepted,0.0574076401484896,0.0592298298521029,0.0483894090922185,0.0574076401484896,16,0.018033
56,5.49940828761358,lidar_only_recursive,1,0,fullPose,accepted,0.0574102730500029,0.0592324399570812,0.048386570952161,0.0574102730500029,16,0.017601
57,5.57116865483589,per_frame_positive,1,0,fullPose,accepted,0.0719017089875995,0.0561269308168972,-0.0433480089499835,0.0719017089875995,25,0.019551
57,5.57116865483589,per_frame_negative,1,0,fullPose,accepted,0.0719048561511007,0.0561306585560841,-0.0433851406413781,0.0719048561511007,25,0.026505
57,5.57116865483589,per_frame_zero,1,0,fullPose,accepted,0.0719018627259089,0.0561271921817228,-0.0433530287283207,0.0719018627259089,25,0.01961
57,5.57116865483589,lidar_only_recursive,1,0,fullPose,accepted,0.0719032422060664,0.0561285770417012,-0.0433567211863573,0.0719032422060664,25,0.020942
58,5.69890171416485,per_frame_positive,1,0,fullPose,accepted,0.0585672896859883,0.0580377923044419,0.119739690017245,0.0585672896859883,21,0.021713
58,5.69890171416485,per_frame_negative,1,0,fullPose,accepted,0.0585685889336238,0.0580391566074776,0.119736585071728,0.0585685889336238,21,0.022075
58,5.69890171416485,per_frame_zero,1,0,fullPose,accepted,0.058566630407473,0.0580370247792931,0.119735939038478,0.058566630407473,21,0.020185
58,5.69890171416485,lidar_only_recursive,1,0,fullPose,accepted,0.0585668531054164,0.0580373032998445,0.119737130996382,0.0585668531054164,21,0.020158
59,5.79957487544745,per_frame_positive,1,0,fullPose,accepted,0.0619164237536866,0.059341856996267,0.0617113196541609,0.0619164237536866,22,0.021498
59,5.79957487544745,per_frame_negative,1,0,fullPose,accepted,0.0619164864912934,0.0593419176833333,0.0617111485957116,0.0619164864912934,22,0.023715
59,5.79957487544745,per_frame_zero,1,0,fullPose,accepted,0.0619150725615649,0.0593405474159116,0.061714742415384,0.0619150725615649,22,0.020304
59,5.79957487544745,lidar_only_recursive,1,0,fullPose,accepted,0.0619178980265805,0.0593432872671827,0.0617079044926825,0.0619178980265805,22,0.019331
60,5.89913620714338,per_frame_positive,1,0,fullPose,accepted,0.0720131328925677,0.0729932793769009,0.0601385202481967,0.0720131328925677,22,0.02058
60,5.89913620714338,per_frame_negative,1,0,fullPose,accepted,0.0720209556442389,0.0730006713933663,0.0601000774206649,0.0720209556442389,22,0.02496
60,5.89913620714338,per_frame_zero,1,0,fullPose,accepted,0.0720153734538495,0.0729952656614216,0.060125723436787,0.0720153734538495,22,0.019442
60,5.89913620714338,lidar_only_recursive,1,0,fullPose,accepted,0.0720164175374077,0.0729962443226055,0.0601205650785018,0.0720164175374077,22,0.021024
61,5.99996308114972,per_frame_positive,1,0,fullPose,accepted,0.0366882326008185,0.036549900830131,0.0400901798045138,0.0366882326008185,24,0.020848
61,5.99996308114972,per_frame_negative,1,0,fullPose,accepted,0.0366899156603811,0.0365513593422104,0.0400828507898698,0.0366899156603811,24,0.02428
61,5.99996308114972,per_frame_zero,1,0,fullPose,accepted,0.0366901067783993,0.0365515081141726,0.0400828133607206,0.0366901067783993,24,0.02391
61,5.99996308114972,lidar_only_recursive,1,0,fullPose,accepted,0.03668995673399,0.0365515023207219,0.0400790301075168,0.03668995673399,24,0.019694
62,6.0997577339028,per_frame_positive,1,0,fullPose,accepted,0.0877392552425933,0.0893868653265951,-0.0285651177269067,0.0877392552425933,23,0.019338
62,6.0997577339028,per_frame_negative,1,0,fullPose,accepted,0.0672727381409848,0.0683997190800588,-0.075301681023335,0.0672727381409848,23,0.023651
62,6.0997577339028,per_frame_zero,1,0,fullPose,accepted,0.0672698178749112,0.0683966988927586,-0.075281703662724,0.0672698178749112,23,0.019114
62,6.0997577339028,lidar_only_recursive,1,0,fullPose,accepted,0.067269734894992,0.0683966125432721,-0.0752814334434344,0.067269734894992,23,0.019463
63,6.20051533171726,per_frame_positive,1,0,fullPose,accepted,0.0716084117275876,0.0723681273547287,0.201600906949751,0.0716084117275876,19,0.019698
63,6.20051533171726,per_frame_negative,1,0,fullPose,accepted,0.0511349790832057,0.0514357028174032,0.134568345418226,0.0511349790832057,19,0.021254
63,6.20051533171726,per_frame_zero,1,0,fullPose,accepted,0.0511320019682986,0.051432567789316,0.134563426337395,0.0511320019682986,19,0.019179
63,6.20051533171726,lidar_only_recursive,1,0,fullPose,accepted,0.0511374476443289,0.0514382798321524,0.134579716049834,0.0511374476443289,19,0.018662
64,6.2997248207368,per_frame_positive,1,0,fullPose,accepted,0.0448694956299367,0.0447425433861936,0.0908980378552755,0.0448694956299367,18,0.019888
64,6.2997248207368,per_frame_negative,1,0,fullPose,accepted,0.84853191165036,0.849379194959977,-1.63240022465324,0.84853191165036,18,0.020396
64,6.2997248207368,per_frame_zero,1,0,fullPose,accepted,0.0448678462446224,0.0447405933740411,0.0908901557170078,0.0448678462446224,18,0.018205
64,6.2997248207368,lidar_only_recursive,1,0,fullPose,accepted,0.044869295408892,0.0447422794474072,0.0908982866612135,0.044869295408892,18,0.018417
65,6.40007254642848,per_frame_positive,1,0,fullPose,accepted,0.0721226675128381,0.0733138417355976,0.0342542486327375,0.0721226675128381,16,0.01885
65,6.40007254642848,per_frame_negative,1,0,fullPose,accepted,0.763584828514081,0.764080541540333,-1.8340848865167,0.763584828514081,16,0.020977
65,6.40007254642848,per_frame_zero,1,0,fullPose,accepted,0.0721190013887243,0.0733101302281705,0.0342525138070488,0.0721190013887243,16,0.018062
65,6.40007254642848,lidar_only_recursive,1,0,fullPose,accepted,0.0721197720001789,0.0733109003645779,0.0342534505327926,0.0721197720001789,16,0.018464
66,6.49879562548468,per_frame_positive,1,0,fullPose,accepted,0.105224332985308,0.10603737432452,-0.145195231174519,0.105224332985308,34,0.030162
66,6.49879562548468,per_frame_negative,1,0,fullPose,accepted,0.7724467888028,0.773707172650835,-1.65227009673254,0.7724467888028,34,0.024522
66,6.49879562548468,per_frame_zero,1,0,fullPose,accepted,0.105224385032644,0.106037427751147,-0.145195474519165,0.105224385032644,34,0.023528
66,6.49879562548468,lidar_only_recursive,1,0,fullPose,accepted,0.105218458819246,0.10603141858562,-0.145164174427754,0.105218458819246,34,0.021086
67,6.56133563119619,per_frame_positive,1,0,fullPose,accepted,0.0977937708236745,0.0976086529495256,0.0845023589625005,0.0977937708236745,24,0.020184
67,6.56133563119619,per_frame_negative,1,0,fullPose,accepted,0.894645544864106,0.894689797726047,-1.5821409156782,0.894645544864106,24,0.02071
67,6.56133563119619,per_frame_zero,1,0,fullPose,accepted,0.0977893327648601,0.0976042162977602,0.0844976719740981,0.0977893327648601,24,0.018975
67,6.56133563119619,lidar_only_recursive,1,0,fullPose,accepted,0.0977914099023673,0.0976062925672877,0.0844987675692606,0.0977914099023673,24,0.018962
68,6.68699151507147,per_frame_positive,1,0,fullPose,accepted,0.0889446642497426,0.0830223653075826,0.0676732708382311,0.0889446642497426,19,0.01933
68,6.68699151507147,per_frame_negative,1,0,fullPose,accepted,0.788640352682048,0.785959399031432,-1.65738145264079,0.788640352682048,19,0.021392
68,6.68699151507147,per_frame_zero,1,0,fullPose,accepted,0.0889436848424834,0.0830215240981631,0.0676727500312058,0.0889436848424834,19,0.019371
68,6.68699151507147,lidar_only_recursive,1,0,fullPose,accepted,0.0889458344520558,0.0830234685478123,0.0676727968470369,0.0889458344520558,19,0.019675
69,6.79961812176211,per_frame_positive,1,0,fullPose,accepted,0.0598808613571448,0.0596943128656784,-0.156874538824304,0.0598808613571448,18,0.018954
69,6.79961812176211,per_frame_negative,1,0,fullPose,accepted,0.737763334865385,0.738250253393874,-2.35047475443955,0.737763334865385,18,0.020179
69,6.79961812176211,per_frame_zero,1,0,fullPose,accepted,0.0598805744040423,0.0596939965654516,-0.156872804232322,0.0598805744040423,18,0.018507
69,6.79961812176211,lidar_only_recursive,1,0,fullPose,accepted,0.0598825863220737,0.059695993665003,-0.156881431877722,0.0598825863220737,18,0.018073
70,6.90041703598679,per_frame_positive,1,0,fullPose,accepted,0.0386738023336245,0.0400185191869888,-0.14059781861405,0.0386738023336245,20,0.019367
70,6.90041703598679,per_frame_negative,1,0,fullPose,accepted,0.683012301123415,0.683088688969831,-2.42056280610424,0.683012301123415,20,0.019789
70,6.90041703598679,per_frame_zero,1,0,fullPose,accepted,0.0386670560576646,0.0400116916537596,-0.140594684066728,0.0386670560576646,20,0.018954
70,6.90041703598679,lidar_only_recursive,1,0,fullPose,accepted,0.0274091359940729,0.0255003697915781,-0.25945421924954,0.0274091359940729,20,0.018955
71,6.99941648407259,per_frame_positive,1,0,fullPose,accepted,0.215466137396506,0.218846466864226,0.0445478275470339,0.215466137396506,41,0.023298
71,6.99941648407259,per_frame_negative,1,0,fullPose,accepted,0.250322658970024,0.25387996709335,-0.0496128039313413,0.250322658970024,41,0.026691
71,6.99941648407259,per_frame_zero,1,0,fullPose,accepted,0.215466188748874,0.218846518509347,0.0445476959553243,0.215466188748874,41,0.023133
71,6.99941648407259,lidar_only_recursive,1,0,fullPose,accepted,0.215466138320004,0.21884646779796,0.0445477876582982,0.215466138320004,41,0.023466
72,7.09886330946746,per_frame_positive,1,0,fullPose,accepted,0.226849108948458,0.232358640843742,-0.469442227277912,0.226849108948458,31,0.021432
72,7.09886330946746,per_frame_negative,1,0,fullPose,accepted,0.60598686641698,0.606333064343336,-2.37594324670649,0.60598686641698,31,0.020904
72,7.09886330946746,per_frame_zero,1,0,fullPose,accepted,0.152010287853771,0.157437118408325,-0.371171677657277,0.152010287853771,31,0.021552
72,7.09886330946746,lidar_only_recursive,1,0,fullPose,accepted,0.226857275688942,0.232366819428372,-0.469463121668287,0.226857275688942,31,0.02164
73,7.19937353484904,per_frame_positive,1,0,fullPose,accepted,0.174194678611818,0.178423588738036,-0.0186555976626341,0.174194678611818,31,0.021025
73,7.19937353484904,per_frame_negative,1,0,fullPose,accepted,0.657711916693491,0.657976975669225,-2.09776311299405,0.657711916693491,31,0.021655
73,7.19937353484904,per_frame_zero,1,0,fullPose,accepted,0.174195631808133,0.17842455078912,-0.0186566162805874,0.174195631808133,31,0.021885
73,7.19937353484904,lidar_only_recursive,1,0,fullPose,accepted,0.211280743376422,0.215766596156863,-0.0998939769668119,0.211280743376422,31,0.020962
74,7.29950765764991,per_frame_positive,1,0,fullPose,accepted,0.120981881348391,0.125194099850853,-0.29425964077862,0.120981881348391,44,0.02253
74,7.29950765764991,per_frame_negative,1,0,fullPose,accepted,0.120989513935494,0.125201789333184,-0.294282174579494,0.120989513935494,44,0.026647
74,7.29950765764991,per_frame_zero,1,0,fullPose,accepted,0.120980524219779,0.125192729988825,-0.294259956440021,0.120980524219779,44,0.021262
74,7.29950765764991,lidar_only_recursive,1,0,fullPose,accepted,0.120999140000937,0.125211466424015,-0.294270710835418,0.120999140000937,44,0.020569
75,7.40099394352772,per_frame_positive,1,0,fullPose,accepted,0.0801420598819985,0.0808383941892908,-0.386738806888712,0.0801420598819985,28,0.020994
75,7.40099394352772,per_frame_negative,1,0,fullPose,accepted,0.0801534442883013,0.0808497968221679,-0.38678434073082,0.0801534442883013,28,0.028098
75,7.40099394352772,per_frame_zero,1,0,fullPose,accepted,0.0674823775248049,0.068223446150625,-0.457580668147336,0.0674823775248049,28,0.020628
75,7.40099394352772,lidar_only_recursive,1,0,fullPose,accepted,0.0674765106505008,0.0682175769673158,-0.457572163264426,0.0674765106505008,28,0.02093
76,7.50024034119868,per_frame_positive,1,0,fullPose,accepted,0.0654944448237864,0.0688165400722278,-0.142654531359192,0.0654944448237864,44,0.021649
76,7.50024034119868,per_frame_negative,1,0,fullPose,accepted,0.615612299512103,0.615728599483797,-2.00220020140043,0.615612299512103,44,0.022825
76,7.50024034119868,per_frame_zero,1,0,fullPose,accepted,0.0654963236466043,0.068818429476437,-0.142689754377,0.0654963236466043,44,0.021493
76,7.50024034119868,lidar_only_recursive,1,0,fullPose,accepted,0.0654958755504332,0.0688179935412667,-0.142711614197117,0.0654958755504332,44,0.021339
