timeSeconds,identityBaselineM,selectedSequenceFitM,independentDriveFitM
33.3993864131917,0.0627910420429326,0.0722026085587932,0.0689658745768135
33.499631217017,0.0655243296951376,0.0748255240349081,0.0711680663518422
33.6000695290685,0.0608032736198017,0.070908748011782,0.0693142614145111
33.7004456792033,0.0606789901943955,0.0725150836141306,0.0715862914707778
33.7996342506273,0.0597029572291957,0.07430776267212,0.070232275924748
33.8999656649893,0.0276881727094353,0.0359528964119259,0.0412214727111513
33.999115222658,0.0171473905344033,0.0162495391788499,0.0292741401714524
34.0991636572484,0.0148529700322392,0.00814162568397808,0.0242613602503435
34.1993426578731,0.0191239064198358,0.0112218125280584,0.02716482413983
34.2996883772788,0.0229240336910818,0.0156494500820556,0.031580346737182
34.4003147356307,0.0264037265346479,0.0205396101371863,0.0356797641721393
34.4995763928229,0.027572327607248,0.0230540686768144,0.0367755050369371
34.5995098668811,0.0283786491753934,0.0259350888134206,0.0375280086876746
34.700083946801,0.0286478720109488,0.0289174953418668,0.0387247366109682
34.7997414635634,0.0300000911487042,0.0344253536881652,0.0428158990962632
34.8998177279659,0.0315224159895599,0.0401829679177126,0.0476192606149882
35.0006545005047,0.0318157388248923,0.0470187950181834,0.0520678917946357
35.0994230238302,0.0317592561284675,0.0541232434555015,0.055548968817105
35.199082881418,0.0327571492123322,0.0621041699396764,0.0589383663928334
35.2995120902599,0.0350871127291385,0.0632057905298093,0.0622935774494736
35.3997472706922,0.0381565654997064,0.0657356378956124,0.0644063754868353
35.4995054429433,0.0435102279165142,0.0687581122218328,0.0679770243626986
35.5998870550038,0.037448816551455,0.0671160880790895,0.0659517253062963
35.7001180739689,0.0267723741433948,0.0584685997453008,0.056917180187715
35.7995755802126,0.0165613889070075,0.053718255085241,0.0435539224264201
35.8993743267692,0.0128251008086645,0.0523951762281384,0.0248127346681125
35.9994016939318,0.0181349124499224,0.0476005851083232,0.016494581466604
36.0994475276051,0.0220362504328025,0.0254946117432386,0.0174548760982454
36.2000405942192,0.0223327810890151,0.0119397065964941,0.0184683731854827
36.2993449064506,0.0199080089803332,0.00678848109501474,0.0193562595691005
36.3991548369504,0.0152072993316324,0.00442302444394214,0.0185550687051632
36.4993569857365,0.0108719962774622,0.00217721651485138,0.0176633206281856
36.5991640552276,0.00984512934265355,0.00327136599333676,0.014896860872005
36.6995282411441,0.0266538928445091,0.0233575423434704,0.0284999245154798
36.799819601384,0.0427870885545789,0.041227231659902,0.0441547550106244
36.8999790951311,0.0571653760386836,0.0555333090659745,0.0588312333868429
37.0009251061846,0.0734198942930242,0.0714689718230529,0.0753415257077991
37.0996455125453,0.0864587039699547,0.0836145985634794,0.0878302101692402
37.1994270930495,0.0963769966185073,0.0928545634304934,0.0973521503864033
37.2989139896556,0.104330788046677,0.099926951484919,0.10568637492569
37.3991364255945,0.111670830771203,0.10731198391242,0.111812121874868
37.500005709596,0.121225998326859,0.11540027829534,0.117745211423774
37.5996694685593,0.12370649599442,0.0971063568559019,0.0985124535448083
37.6991641679164,0.097921177890204,0.0821595981013244,0.0817812540198957
37.7987917741332,0.0819687736932962,0.0723601047542726,0.0693753962280511
37.8991484173903,0.0730262518744232,0.0661473140695129,0.0620135585385929
38.0002806541024,0.0687002950656031,0.0629069253540178,0.0586585758513937
38.0996528502679,0.0656523157840335,0.0598296974262336,0.0558569534803358
38.2001694499216,0.06652366629163,0.0601112219749671,0.0554320885578022
38.3005918963793,0.0679721588174857,0.0609582891510574,0.0564926015673009
38.3993357109931,0.0732898531523717,0.0668246545687839,0.0627952125930064
38.4993308267846,0.0725116961482152,0.067645411100298,0.0655658795383181
38.5992034393846,0.0707724805904325,0.0680380917485937,0.0666774272760019
38.6990596662073,0.0617790487950929,0.060518465631915,0.0598242900558035
38.7997133341879,0.0572371106273796,0.0571843607796044,0.0577327526713822
38.8998252311535,0.0554731956563062,0.0568382493297385,0.0593715116960516
39.0001189322188,0.0529168834372678,0.0559512335960542,0.0601761678049163
39.0997343141256,0.0499563391905722,0.055166731588746,0.060408831237996
39.199413678591,0.0439523510618288,0.0523505655704763,0.05786705566387
39.2996998369969,0.0384511513279425,0.0474223464552734,0.0542442958413249
39.3993760803619,0.0425532829818107,0.0456874364524221,0.0511482176438533
39.4991449163728,0.0466216277108932,0.045249586453922,0.0493794128739923
39.6002597269408,0.050830256979336,0.0486925670609032,0.0490492164039275
39.6989949585285,0.0526814538686477,0.0515015317333439,0.0489164394599007
39.799615594863,0.0549189729066612,0.0553002744337658,0.052789432861241
39.8994195432536,0.0554269542423711,0.0580696545238599,0.0562017798755924
39.9996620062536,0.0547492721060493,0.0587256699981435,0.0573911022838947
40.1002319247062,0.052072961943292,0.0578582891437185,0.0573115797644789
40.1997060768189,0.0495859979923029,0.0571484037634572,0.0565872492946806
40.3013010166686,0.0474715896055207,0.0579203248585973,0.056269442951888
